From Date,To Date,Toluene,Temp,RH,WS,WD
14-11-2021 00:30,14-11-2021 00:45,79.5,None,59.3,0.7,24.1
14-11-2021 00:45,14-11-2021 01:00,75.8,None,58.8,0.7,19.4
14-11-2021 01:00,14-11-2021 01:15,74.5,None,58.2,0.1,18
14-11-2021 01:15,14-11-2021 01:30,70,None,57,0.5,181.8
14-11-2021 01:30,14-11-2021 01:45,66.6,None,56.5,0.7,177.4
14-11-2021 01:45,14-11-2021 02:00,61.8,None,56.8,0.4,74.2
14-11-2021 02:00,14-11-2021 02:15,59.5,None,58.8,0.5,338.3
14-11-2021 02:15,14-11-2021 02:30,58.2,None,59.5,0.9,354.2
14-11-2021 02:30,14-11-2021 02:45,59.1,None,60.4,0.6,355.5
14-11-2021 02:45,14-11-2021 03:00,58.5,None,59.9,0.3,352.5
14-11-2021 03:00,14-11-2021 03:15,57.7,None,60.7,0.8,14.7
14-11-2021 03:15,14-11-2021 03:30,53.9,None,62.5,0.8,5.6
14-11-2021 03:30,14-11-2021 03:45,54.3,None,61.9,0.5,12.7
14-11-2021 03:45,14-11-2021 04:00,55.2,None,60.9,0.9,16.2
14-11-2021 04:00,14-11-2021 04:15,54.2,None,61.9,0.6,11
14-11-2021 04:15,14-11-2021 04:30,52.8,None,62.5,0.7,11.9
14-11-2021 04:30,14-11-2021 04:45,52.8,None,62.9,0.6,10.3
14-11-2021 04:45,14-11-2021 05:00,53.5,None,63.3,0.2,49.3
14-11-2021 05:00,14-11-2021 05:15,52.8,None,63.7,0.3,79.5
14-11-2021 05:15,14-11-2021 05:30,53.3,None,65.2,1,335.9
14-11-2021 05:30,14-11-2021 05:45,53.6,None,65.7,0.8,329.5
14-11-2021 05:45,14-11-2021 06:00,55.4,None,65.7,0.8,352.5
14-11-2021 06:00,14-11-2021 06:15,56.9,None,65,0.8,9.1
14-11-2021 06:15,14-11-2021 06:30,58.7,None,64,0.8,355
14-11-2021 06:30,14-11-2021 06:45,59.1,None,63.5,0.7,3.4
14-11-2021 06:45,14-11-2021 07:00,59,None,63.9,0.7,4.3
14-11-2021 07:00,14-11-2021 07:15,58.7,None,65.6,0.8,11.7
14-11-2021 07:15,14-11-2021 07:30,59.1,None,66.1,0.5,4.7
14-11-2021 07:30,14-11-2021 07:45,60.4,None,65.3,0.7,5.5
14-11-2021 07:45,14-11-2021 08:00,61.1,None,62.7,0.5,338.5
14-11-2021 08:00,14-11-2021 08:15,61.8,None,58.8,0.2,352.9
14-11-2021 08:15,14-11-2021 08:30,61.3,None,56.2,0.6,138.7
14-11-2021 08:30,14-11-2021 08:45,57.2,None,55.7,0.6,127.7
14-11-2021 08:45,14-11-2021 09:00,53.8,None,54.6,0.6,130.7
14-11-2021 09:00,14-11-2021 09:15,51.6,None,52.9,0.6,107.4
14-11-2021 09:15,14-11-2021 09:30,49.4,None,51.5,1.3,155
14-11-2021 09:30,14-11-2021 09:45,47.9,None,50.4,1.1,146.5
14-11-2021 09:45,14-11-2021 10:00,45.6,None,48.1,1.6,153.8
14-11-2021 10:00,14-11-2021 10:15,43.9,None,46.5,1.3,159.5
14-11-2021 10:15,14-11-2021 10:30,42.1,None,45.5,1,162.7
14-11-2021 10:30,14-11-2021 10:45,41.4,None,44.3,1.1,154.5
14-11-2021 10:45,14-11-2021 11:00,42.8,None,43.7,1.4,154.7
14-11-2021 11:00,14-11-2021 11:15,43,None,42.5,1.2,167.4
14-11-2021 11:15,14-11-2021 11:30,42,None,41.5,1.4,171.7
14-11-2021 11:30,14-11-2021 11:45,40.9,None,39.1,1.5,162.7
14-11-2021 11:45,14-11-2021 12:00,39.6,None,37.2,1.4,170.4
14-11-2021 12:00,14-11-2021 12:15,35.2,None,37,1.1,154
14-11-2021 12:15,14-11-2021 12:30,31,None,36.3,1.6,160.8
14-11-2021 12:30,14-11-2021 12:45,30.1,None,36.7,1.4,153.4
14-11-2021 12:45,14-11-2021 13:00,27.9,None,36.9,1.6,173.1
14-11-2021 13:00,14-11-2021 13:15,27,None,36.5,0.9,168.7
14-11-2021 13:15,14-11-2021 13:30,24.9,None,38.1,1.4,168
14-11-2021 13:30,14-11-2021 13:45,24,None,38.7,0.4,222.7
14-11-2021 13:45,14-11-2021 14:00,24.4,None,38.4,1.6,183.8
14-11-2021 14:00,14-11-2021 14:15,26.1,None,37.7,1.4,177.9
14-11-2021 14:15,14-11-2021 14:30,27.3,None,37.8,1.4,178.3
14-11-2021 14:30,14-11-2021 14:45,25,None,38,1.3,175.8
14-11-2021 14:45,14-11-2021 15:00,22.8,None,37.8,1.1,172.4
14-11-2021 15:00,14-11-2021 15:15,23.9,None,38.1,1.9,164.3
14-11-2021 15:15,14-11-2021 15:30,22.2,None,38.7,1.1,177.4
14-11-2021 15:30,14-11-2021 15:45,22.4,None,39.6,1.4,163.8
14-11-2021 15:45,14-11-2021 16:00,22.6,None,41.1,0.9,168.1
14-11-2021 16:00,14-11-2021 16:15,25.3,None,42.1,0.5,167.7
14-11-2021 16:15,14-11-2021 16:30,27.9,None,44.2,0.5,161.7
14-11-2021 16:30,14-11-2021 16:45,36.2,None,45.7,0.3,159.5
14-11-2021 16:45,14-11-2021 17:00,47.1,None,48.3,0.5,160.7
14-11-2021 17:00,14-11-2021 17:15,57.7,None,49.2,0.3,157.4
14-11-2021 17:15,14-11-2021 17:30,68.8,None,50.3,0.3,157.6
14-11-2021 17:30,14-11-2021 17:45,71.9,None,52.8,0.4,156.9
14-11-2021 17:45,14-11-2021 18:00,74.3,None,56.1,0.4,157.4
14-11-2021 18:00,14-11-2021 18:15,77.8,None,58.7,0.4,155.7
14-11-2021 18:15,14-11-2021 18:30,84.7,None,61.4,0.4,155.6
14-11-2021 18:30,14-11-2021 18:45,101.1,None,61.6,0.5,153.9
14-11-2021 18:45,14-11-2021 19:00,123.6,None,61.3,0.5,147.7
14-11-2021 19:00,14-11-2021 19:15,135.7,None,61.8,0.3,145.6
14-11-2021 19:15,14-11-2021 19:30,128.4,None,63.8,0.4,145.4
14-11-2021 19:30,14-11-2021 19:45,126.8,None,65.5,0.5,145.1
14-11-2021 19:45,14-11-2021 20:00,136.7,None,65.6,0.4,144.8
14-11-2021 20:00,14-11-2021 20:15,148.4,None,66.5,0.4,144.9
14-11-2021 20:15,14-11-2021 20:30,154.6,None,64.9,0.3,144.9
14-11-2021 20:30,14-11-2021 20:45,148.9,None,62.5,0.7,131.2
14-11-2021 20:45,14-11-2021 21:00,139.3,None,63.1,0.7,92.6
14-11-2021 21:00,14-11-2021 21:15,128.7,None,62.6,0.5,122.6
14-11-2021 21:15,14-11-2021 21:30,124.2,None,63.6,0.3,145.1
14-11-2021 21:30,14-11-2021 21:45,121.2,None,65.2,0.3,145.1
14-11-2021 21:45,14-11-2021 22:00,121,None,65,0.5,145.1
14-11-2021 22:00,14-11-2021 22:15,120.1,None,65.9,0.5,145.3
14-11-2021 22:15,14-11-2021 22:30,116.6,None,65.9,0.5,145.1
14-11-2021 22:30,14-11-2021 22:45,109.9,None,66.4,0.4,145
14-11-2021 22:45,14-11-2021 23:00,106.6,None,67.4,0.4,144.9
14-11-2021 23:00,14-11-2021 23:15,107.6,None,68.3,0.3,145.1
14-11-2021 23:15,14-11-2021 23:30,109.9,None,68.6,0.3,144.9
14-11-2021 23:30,14-11-2021 23:45,110.6,None,68.1,0.5,152
14-11-2021 23:45,15-11-2021 00:00,108,None,66.6,0.8,163.5
15-11-2021 00:00,15-11-2021 00:15,103.6,None,64.8,0.8,142.9
15-11-2021 00:15,15-11-2021 00:30,101,None,66.8,0.3,130
15-11-2021 00:30,15-11-2021 00:45,100,None,68.7,0.5,131.2
15-11-2021 00:45,15-11-2021 01:00,98.9,None,68,0.8,130.6
15-11-2021 01:00,15-11-2021 01:15,98.6,None,67.7,0.4,136.6
15-11-2021 01:15,15-11-2021 01:30,97.2,None,65.8,0.5,59.2
15-11-2021 01:30,15-11-2021 01:45,94.9,None,64.7,0.9,29.9
15-11-2021 01:45,15-11-2021 02:00,90.3,None,66,0.8,26.1
15-11-2021 02:00,15-11-2021 02:15,86.8,None,63.2,0.9,21
15-11-2021 02:15,15-11-2021 02:30,85.6,None,62.5,0.7,17.4
15-11-2021 02:30,15-11-2021 02:45,82.1,None,63.2,0.6,17.7
15-11-2021 02:45,15-11-2021 03:00,79.2,None,63.5,0.9,20
15-11-2021 03:00,15-11-2021 03:15,77.7,None,64.7,1,16.7
15-11-2021 03:15,15-11-2021 03:30,74.7,None,64.3,0.6,11
15-11-2021 03:30,15-11-2021 03:45,72.2,None,64,0.7,12
15-11-2021 03:45,15-11-2021 04:00,69.8,None,63.8,0.6,13.1
15-11-2021 04:00,15-11-2021 04:15,67.3,None,64.5,0.7,13.9
15-11-2021 04:15,15-11-2021 04:30,66,None,66.1,0.8,13.9
15-11-2021 04:30,15-11-2021 04:45,65.3,None,67.2,0.7,14.5
15-11-2021 04:45,15-11-2021 05:00,65.6,None,66.6,0.4,14.5
15-11-2021 05:00,15-11-2021 05:15,65.6,None,66.4,0.5,14.6
15-11-2021 05:15,15-11-2021 05:30,64.2,None,66.4,0.6,15.9
15-11-2021 05:30,15-11-2021 05:45,63.2,None,66.6,0.3,16.9
15-11-2021 05:45,15-11-2021 06:00,61.8,None,66.3,0.3,58
15-11-2021 06:00,15-11-2021 06:15,59.5,None,65.5,0.4,147.2
15-11-2021 06:15,15-11-2021 06:30,57.8,None,64.6,0.6,158.3
15-11-2021 06:30,15-11-2021 06:45,56.2,None,63.9,0.9,151
15-11-2021 06:45,15-11-2021 07:00,55.7,None,63.9,0.6,139.7
15-11-2021 07:00,15-11-2021 07:15,58.4,None,64.3,0.8,159.6
15-11-2021 07:15,15-11-2021 07:30,60.9,None,63.3,0.7,159.8
15-11-2021 07:30,15-11-2021 07:45,63.7,None,62.9,0.6,156.5
15-11-2021 07:45,15-11-2021 08:00,65.2,None,61,0.5,148
15-11-2021 08:00,15-11-2021 08:15,67.8,None,59.7,0.6,122.5
15-11-2021 08:15,15-11-2021 08:30,68.6,None,57.6,1.1,172.5
15-11-2021 08:30,15-11-2021 08:45,67.5,None,54.9,1.3,158.8
15-11-2021 08:45,15-11-2021 09:00,66.6,None,53.6,1.5,168.2
15-11-2021 09:00,15-11-2021 09:15,65,None,52,1.6,171.3
15-11-2021 09:15,15-11-2021 09:30,63.7,None,51.7,1.4,168.9
15-11-2021 09:30,15-11-2021 09:45,61.3,None,50.9,1.3,159.5
15-11-2021 09:45,15-11-2021 10:00,61.4,None,49.4,1.2,166.1
15-11-2021 10:00,15-11-2021 10:15,61.8,None,46.9,1.4,172.7
15-11-2021 10:15,15-11-2021 10:30,63.2,None,45.7,1.3,165.9
15-11-2021 10:30,15-11-2021 10:45,58.7,None,45,1.1,172.6
15-11-2021 10:45,15-11-2021 11:00,56.6,None,45.2,1.8,166.5
15-11-2021 11:00,15-11-2021 11:15,65.3,None,44.5,1.5,164
15-11-2021 11:15,15-11-2021 11:30,75.8,None,44.1,1.3,171.1
15-11-2021 11:30,15-11-2021 11:45,62.1,None,43.4,1.4,162.5
15-11-2021 11:45,15-11-2021 12:00,65,None,42.8,1.2,163.4
15-11-2021 12:00,15-11-2021 12:15,62.1,None,42.4,1.6,169.5
15-11-2021 12:15,15-11-2021 12:30,79.8,None,41.9,1.3,159.2
15-11-2021 12:30,15-11-2021 12:45,66.6,None,41.8,1.6,172.3
15-11-2021 12:45,15-11-2021 13:00,86.8,None,40.7,1.3,176.4
15-11-2021 13:00,15-11-2021 13:15,73.2,None,40.5,1.1,164.7
15-11-2021 13:15,15-11-2021 13:30,64,None,41.2,1.5,168.7
15-11-2021 13:30,15-11-2021 13:45,54.2,None,41.8,1.8,167.5
15-11-2021 13:45,15-11-2021 14:00,49.1,None,41.9,1.7,163.6
15-11-2021 14:00,15-11-2021 14:15,46.2,None,42.6,1.4,170.7
15-11-2021 14:15,15-11-2021 14:30,42.8,None,42.8,1.4,174.9
15-11-2021 14:30,15-11-2021 14:45,43.8,None,43,1.5,160.7
15-11-2021 14:45,15-11-2021 15:00,54.7,None,43,1.5,169.8
15-11-2021 15:00,15-11-2021 15:15,53.5,None,42.5,1.5,171.3
15-11-2021 15:15,15-11-2021 15:30,56.7,None,42.7,1.5,165.8
15-11-2021 15:30,15-11-2021 15:45,49.9,None,44.2,1,151.5
15-11-2021 15:45,15-11-2021 16:00,49.7,None,44.9,0.8,135.5
15-11-2021 16:00,15-11-2021 16:15,65.1,None,46.2,0.7,127.5
15-11-2021 16:15,15-11-2021 16:30,68.9,None,47.7,0.7,153.5
15-11-2021 16:30,15-11-2021 16:45,75.1,None,48,0.6,154.7
15-11-2021 16:45,15-11-2021 17:00,81.5,None,49.2,0.5,148.6
15-11-2021 17:00,15-11-2021 17:15,82.9,None,51.2,0.6,146.6
15-11-2021 17:15,15-11-2021 17:30,81.6,None,52.9,0.4,145.4
15-11-2021 17:30,15-11-2021 17:45,85.2,None,54.8,0.4,140.5
15-11-2021 17:45,15-11-2021 18:00,86.5,None,56.3,0.4,134.7
15-11-2021 18:00,15-11-2021 18:15,86,None,57.1,0.4,132.6
15-11-2021 18:15,15-11-2021 18:30,83.7,None,58.3,0.4,127.6
15-11-2021 18:30,15-11-2021 18:45,83.4,None,58.8,0.4,144.5
15-11-2021 18:45,15-11-2021 19:00,87.8,None,59.9,0.5,136.7
15-11-2021 19:00,15-11-2021 19:15,87.9,None,61,0.4,132.4
15-11-2021 19:15,15-11-2021 19:30,86.8,None,61.3,0.5,124.1
15-11-2021 19:30,15-11-2021 19:45,84.6,None,62.7,0.6,116.1
15-11-2021 19:45,15-11-2021 20:00,84.1,None,63.1,0.4,114.1
15-11-2021 20:00,15-11-2021 20:15,86.9,None,63.2,0.4,115.5
15-11-2021 20:15,15-11-2021 20:30,89.9,None,62.9,0.5,113.6
15-11-2021 20:30,15-11-2021 20:45,88.4,None,60.9,0.5,123
15-11-2021 20:45,15-11-2021 21:00,88.8,None,59.4,0.6,162.5
15-11-2021 21:00,15-11-2021 21:15,83.8,None,59.7,0.7,152.5
15-11-2021 21:15,15-11-2021 21:30,76.9,None,60.7,0.5,129.7
15-11-2021 21:30,15-11-2021 21:45,74.3,None,61.3,0.4,74.6
15-11-2021 21:45,15-11-2021 22:00,73,None,61.5,0.4,54.6
15-11-2021 22:00,15-11-2021 22:15,74.2,None,63,0.4,100.6
15-11-2021 22:15,15-11-2021 22:30,74.8,None,62.9,0.7,137.5
15-11-2021 22:30,15-11-2021 22:45,77.5,None,62.7,0.6,140.7
15-11-2021 22:45,15-11-2021 23:00,82.1,None,63.2,0.4,142.7
15-11-2021 23:00,15-11-2021 23:15,87.2,None,64.2,0.4,151.5
15-11-2021 23:15,15-11-2021 23:30,91.9,None,64.2,0.5,151.3
15-11-2021 23:30,15-11-2021 23:45,93.8,None,64.5,0.5,151.3
15-11-2021 23:45,16-11-2021 00:00,94,None,64.4,0.4,150.2
16-11-2021 00:00,16-11-2021 00:15,94.1,None,64.9,0.4,143.1
16-11-2021 00:15,16-11-2021 00:30,91,None,65,0.6,138.2
16-11-2021 00:30,16-11-2021 00:45,86.1,None,64.4,0.6,109.6
16-11-2021 00:45,16-11-2021 01:00,82.8,None,64.1,0.9,0.8
16-11-2021 01:00,16-11-2021 01:15,79.8,None,64.8,0.5,75.1
16-11-2021 01:15,16-11-2021 01:30,77.7,None,65.5,0.8,350.9
16-11-2021 01:30,16-11-2021 01:45,77.4,None,66.6,0.8,338.2
16-11-2021 01:45,16-11-2021 02:00,76.3,None,67.1,0.6,338.2
16-11-2021 02:00,16-11-2021 02:15,76,None,67.4,0.6,338.3
16-11-2021 02:15,16-11-2021 02:30,73.3,None,66.1,0.2,45.3
16-11-2021 02:30,16-11-2021 02:45,70.7,None,65.4,0.6,149.9
16-11-2021 02:45,16-11-2021 03:00,66.8,None,65.8,0.7,137.3
16-11-2021 03:00,16-11-2021 03:15,62.9,None,66.3,0.7,138.4
16-11-2021 03:15,16-11-2021 03:30,59.6,None,66.8,0.6,59.3
16-11-2021 03:30,16-11-2021 03:45,55.6,None,67,0.2,48.4
16-11-2021 03:45,16-11-2021 04:00,52,None,66.4,0.7,78.1
16-11-2021 04:00,16-11-2021 04:15,49.8,None,67.1,1,37.9
16-11-2021 04:15,16-11-2021 04:30,47.3,None,67.2,1,21.9
16-11-2021 04:30,16-11-2021 04:45,46.8,None,67.4,0.9,17.2
16-11-2021 04:45,16-11-2021 05:00,45.9,None,67.7,1,15.9
16-11-2021 05:00,16-11-2021 05:15,45.2,None,69.1,1.3,16.1
16-11-2021 05:15,16-11-2021 05:30,44.7,None,70.6,0.7,15.1
16-11-2021 05:30,16-11-2021 05:45,45.1,None,70.2,0.7,15.3
16-11-2021 05:45,16-11-2021 06:00,45.2,None,70.1,0.7,13.3
16-11-2021 06:00,16-11-2021 06:15,44.9,None,70,0.9,8.1
16-11-2021 06:15,16-11-2021 06:30,46,None,70.5,0.8,13
16-11-2021 06:30,16-11-2021 06:45,47.6,None,70,0.6,14.5
16-11-2021 06:45,16-11-2021 07:00,49,None,69.9,1.1,15
16-11-2021 07:00,16-11-2021 07:15,49.1,None,70.8,0.8,18.3
16-11-2021 07:15,16-11-2021 07:30,50.1,None,69.3,0.6,18.6
16-11-2021 07:30,16-11-2021 07:45,52.9,None,69.3,0.9,16.9
16-11-2021 07:45,16-11-2021 08:00,54,None,67,0.4,17
16-11-2021 08:00,16-11-2021 08:15,55.5,None,64.4,0.5,16.4
16-11-2021 08:15,16-11-2021 08:30,56.7,None,61.7,0.5,21.2
16-11-2021 08:30,16-11-2021 08:45,55.3,None,60.9,0.8,7.3
16-11-2021 08:45,16-11-2021 09:00,53.9,None,58.8,0.3,68.9
16-11-2021 09:00,16-11-2021 09:15,53.6,None,56.9,0.9,141.1
16-11-2021 09:15,16-11-2021 09:30,53.2,None,56.4,0.8,148.8
16-11-2021 09:30,16-11-2021 09:45,52.3,None,54.2,0.7,176.6
16-11-2021 09:45,16-11-2021 10:00,51.8,None,52.2,0.5,84.8
16-11-2021 10:00,16-11-2021 10:15,51.3,None,48.8,0.6,154.2
16-11-2021 10:15,16-11-2021 10:30,50.3,None,46.9,1.5,160
16-11-2021 10:30,16-11-2021 10:45,48.5,None,46.1,1.4,166.3
16-11-2021 10:45,16-11-2021 11:00,46.3,None,45.4,1.5,153.3
16-11-2021 11:00,16-11-2021 11:15,43.8,None,44,1.5,159.9
16-11-2021 11:15,16-11-2021 11:30,41.5,None,42.9,1.7,157.1
16-11-2021 11:30,16-11-2021 11:45,39.4,None,42.6,1.7,172.3
16-11-2021 11:45,16-11-2021 12:00,36.8,None,41.9,1.6,174.5
16-11-2021 12:00,16-11-2021 12:15,35.5,None,40.6,2.3,168.9
16-11-2021 12:15,16-11-2021 12:30,35.1,None,40.8,1.7,160
16-11-2021 12:30,16-11-2021 12:45,35.3,None,40.2,1.5,166.4
16-11-2021 12:45,16-11-2021 13:00,37.5,None,39.7,1.9,168.5
16-11-2021 13:00,16-11-2021 13:15,39.3,None,38.7,2.1,167.4
16-11-2021 13:15,16-11-2021 13:30,39.1,None,39.9,1.6,167.2
16-11-2021 13:30,16-11-2021 13:45,38.1,None,39.5,1.8,171.2
16-11-2021 13:45,16-11-2021 14:00,40.3,None,40.3,1.5,164
16-11-2021 14:00,16-11-2021 14:15,42.5,None,40.8,1.7,163.5
16-11-2021 14:15,16-11-2021 14:30,42.7,None,40.5,2.3,167.1
16-11-2021 14:30,16-11-2021 14:45,42.2,None,40.6,2.2,173.2
16-11-2021 14:45,16-11-2021 15:00,42.8,None,41.4,1.6,158.8
16-11-2021 15:00,16-11-2021 15:15,42.1,None,42,1.3,152
16-11-2021 15:15,16-11-2021 15:30,40.5,None,42.6,1.5,158.4
16-11-2021 15:30,16-11-2021 15:45,39.2,None,42.9,1.7,166.3
16-11-2021 15:45,16-11-2021 16:00,39.1,None,43.8,1.2,158.7
16-11-2021 16:00,16-11-2021 16:15,38.9,None,44.5,1.3,166.1
16-11-2021 16:15,16-11-2021 16:30,40.1,None,45.5,0.9,157.9
16-11-2021 16:30,16-11-2021 16:45,41.4,None,46.8,0.6,167.1
16-11-2021 16:45,16-11-2021 17:00,44.1,None,48.2,0.2,341.1
16-11-2021 17:00,16-11-2021 17:15,49.1,None,49.6,0.4,330.3
16-11-2021 17:15,16-11-2021 17:30,54.5,None,51.9,0.3,330.5
16-11-2021 17:30,16-11-2021 17:45,57.9,None,54.2,0.3,330.5
16-11-2021 17:45,16-11-2021 18:00,64.1,None,55.2,0.2,75.3
16-11-2021 18:00,16-11-2021 18:15,72.5,None,55.8,0.4,105.5
16-11-2021 18:15,16-11-2021 18:30,74.1,None,55.4,0.5,126.1
16-11-2021 18:30,16-11-2021 18:45,76.6,None,55.8,0.5,132.1
16-11-2021 18:45,16-11-2021 19:00,77.7,None,56.7,0.4,131.7
16-11-2021 19:00,16-11-2021 19:15,81.1,None,57.4,0.4,119.4
16-11-2021 19:15,16-11-2021 19:30,84.4,None,58.2,0.5,122.8
16-11-2021 19:30,16-11-2021 19:45,85,None,59,0.5,137
16-11-2021 19:45,16-11-2021 20:00,90.3,None,59.7,0.3,134.9
16-11-2021 20:00,16-11-2021 20:15,94.1,None,61.4,0.4,130.1
16-11-2021 20:15,16-11-2021 20:30,95.7,None,61.4,0.4,164.5
16-11-2021 20:30,16-11-2021 20:45,100.4,None,61,0.4,160.2
16-11-2021 20:45,16-11-2021 21:00,103.7,None,61.2,0.5,135
16-11-2021 21:00,16-11-2021 21:15,105.6,None,61.7,0.5,64.5
16-11-2021 21:15,16-11-2021 21:30,107.8,None,61.9,0.6,330.4
16-11-2021 21:30,16-11-2021 21:45,111.6,None,61.5,0.4,327.7
16-11-2021 21:45,16-11-2021 22:00,110.5,None,61.9,0.4,326.6
16-11-2021 22:00,16-11-2021 22:15,108,None,63.1,1,326.6
16-11-2021 22:15,16-11-2021 22:30,107.1,None,64.8,0.8,326.7
16-11-2021 22:30,16-11-2021 22:45,107.8,None,64.2,0.7,326.7
16-11-2021 22:45,16-11-2021 23:00,108.8,None,64.7,0.9,326.8
16-11-2021 23:00,16-11-2021 23:15,107.4,None,66,0.9,326.7
16-11-2021 23:15,16-11-2021 23:30,108.4,None,65.8,1,326.7
16-11-2021 23:30,16-11-2021 23:45,109.2,None,65.5,1.2,326.7
16-11-2021 23:45,17-11-2021 00:00,107.4,None,66.2,0.9,326.7
17-11-2021 00:00,17-11-2021 00:15,104.4,None,66.8,1.2,326.7
17-11-2021 00:15,17-11-2021 00:30,103,None,67.5,0.8,327.5
17-11-2021 00:30,17-11-2021 00:45,98.6,None,66.9,1,333.1
17-11-2021 00:45,17-11-2021 01:00,97.2,None,68.1,1.1,21.6
17-11-2021 01:00,17-11-2021 01:15,94.5,None,67.7,0.9,15.3
17-11-2021 01:15,17-11-2021 01:30,92.6,None,66.8,1,25.4
17-11-2021 01:30,17-11-2021 01:45,88.6,None,67.3,1.3,16.6
17-11-2021 01:45,17-11-2021 02:00,84.1,None,67.4,1,20.5
17-11-2021 02:00,17-11-2021 02:15,81,None,67.9,0.7,14.4
17-11-2021 02:15,17-11-2021 02:30,77.6,None,68.4,1,21.5
17-11-2021 02:30,17-11-2021 02:45,75.9,None,69.3,1.3,20.8
17-11-2021 02:45,17-11-2021 03:00,73.9,None,69.7,1,19.9
17-11-2021 03:00,17-11-2021 03:15,73,None,70.2,0.7,19.8
17-11-2021 03:15,17-11-2021 03:30,72,None,69,0.8,9.1
17-11-2021 03:30,17-11-2021 03:45,69.7,None,68.2,1.1,11.8
17-11-2021 03:45,17-11-2021 04:00,66.4,None,68.6,0.9,13.4
17-11-2021 04:00,17-11-2021 04:15,64.7,None,69.2,1.1,13.4
17-11-2021 04:15,17-11-2021 04:30,63.6,None,69.9,1.2,14.1
17-11-2021 04:30,17-11-2021 04:45,63.7,None,70.1,1,15
17-11-2021 04:45,17-11-2021 05:00,63.6,None,69.6,1.1,20.8
17-11-2021 05:00,17-11-2021 05:15,63,None,69.6,0.7,37.5
17-11-2021 05:15,17-11-2021 05:30,62.2,None,69.1,1.2,32.8
17-11-2021 05:30,17-11-2021 05:45,61.7,None,68.5,1,24.3
17-11-2021 05:45,17-11-2021 06:00,59.6,None,68.3,0.6,23.9
17-11-2021 06:00,17-11-2021 06:15,57.5,None,67.7,0.7,48.1
17-11-2021 06:15,17-11-2021 06:30,54.7,None,67.4,0.4,26
17-11-2021 06:30,17-11-2021 06:45,51.7,None,68.1,0.3,26
17-11-2021 06:45,17-11-2021 07:00,49.5,None,69,0.4,26
17-11-2021 07:00,17-11-2021 07:15,48,None,70.1,0.6,26
17-11-2021 07:15,17-11-2021 07:30,49,None,70.8,0.7,26
17-11-2021 07:30,17-11-2021 07:45,50.5,None,70.2,0.3,25.9
17-11-2021 07:45,17-11-2021 08:00,52.6,None,68.9,0.5,26
17-11-2021 08:00,17-11-2021 08:15,52.6,None,66.7,0.4,26.1
17-11-2021 08:15,17-11-2021 08:30,53.5,None,63.4,0.4,62.4
17-11-2021 08:30,17-11-2021 08:45,56.5,None,59.2,1,157.5
17-11-2021 08:45,17-11-2021 09:00,54.7,None,57,1.3,171.2
17-11-2021 09:00,17-11-2021 09:15,52.4,None,56.2,0.9,175.4
17-11-2021 09:15,17-11-2021 09:30,52.8,None,56.7,1,164.2
17-11-2021 09:30,17-11-2021 09:45,53.1,None,55.1,1.1,155.3
17-11-2021 09:45,17-11-2021 10:00,54,None,51.8,0.7,190.4
17-11-2021 10:00,17-11-2021 10:15,57.4,None,49.5,0.6,186.5
17-11-2021 10:15,17-11-2021 10:30,61.4,None,48.1,1.1,168.8
17-11-2021 10:30,17-11-2021 10:45,66.4,None,46.8,0.8,191.7
17-11-2021 10:45,17-11-2021 11:00,71.7,None,46.3,0.9,224.3
17-11-2021 11:00,17-11-2021 11:15,70.4,None,45.3,0.9,172
17-11-2021 11:15,17-11-2021 11:30,71.1,None,44.4,0.9,170.9
17-11-2021 11:30,17-11-2021 11:45,69.9,None,43.8,1,172.9
17-11-2021 11:45,17-11-2021 12:00,70.6,None,43.5,0.9,170
17-11-2021 12:00,17-11-2021 12:15,73.8,None,43.2,0.9,331
17-11-2021 12:15,17-11-2021 12:30,74.5,None,43.6,1.3,182.3
17-11-2021 12:30,17-11-2021 12:45,72,None,41.7,0.9,294.2
17-11-2021 12:45,17-11-2021 13:00,66.8,None,40.3,1.1,266.2
17-11-2021 13:00,17-11-2021 13:15,58.9,None,40.2,1.1,321.8
17-11-2021 13:15,17-11-2021 13:30,49.5,None,40.5,0.1,187.7
17-11-2021 13:30,17-11-2021 13:45,44.5,None,40.8,1,180.4
17-11-2021 13:45,17-11-2021 14:00,40.9,None,41.1,0.9,253.9
17-11-2021 14:00,17-11-2021 14:15,37,None,41.1,0.2,147.9
17-11-2021 14:15,17-11-2021 14:30,32.7,None,41,1,255.3
17-11-2021 14:30,17-11-2021 14:45,32.8,None,41,0.9,253.8
17-11-2021 14:45,17-11-2021 15:00,32.9,None,41.6,1.3,199.8
17-11-2021 15:00,17-11-2021 15:15,32,None,42.4,1.5,170.3
17-11-2021 15:15,17-11-2021 15:30,34.8,None,43.3,1,177.3
17-11-2021 15:30,17-11-2021 15:45,29,None,43.5,0.8,193.3
17-11-2021 15:45,17-11-2021 16:00,29.5,None,43.9,0.9,191
17-11-2021 16:00,17-11-2021 16:15,29.2,None,44,0.8,185.6
17-11-2021 16:15,17-11-2021 16:30,31.1,None,44.6,0.5,169.9
17-11-2021 16:30,17-11-2021 16:45,35.4,None,46.2,0.3,163.1
17-11-2021 16:45,17-11-2021 17:00,42.6,None,47.2,0.3,162.6
17-11-2021 17:00,17-11-2021 17:15,49.9,None,49,0.3,161.6
17-11-2021 17:15,17-11-2021 17:30,66.5,None,51.6,0.3,161.6
