locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T13:15:00+00:00,2021-02-06T18:45:00+05:30,pm25,61,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T13:15:00+00:00,2021-02-06T18:45:00+05:30,pm10,161,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T13:15:00+00:00,2021-02-06T18:45:00+05:30,so2,14.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T13:15:00+00:00,2021-02-06T18:45:00+05:30,no2,80.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T12:15:00+00:00,2021-02-06T17:45:00+05:30,co,1200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T12:15:00+00:00,2021-02-06T17:45:00+05:30,o3,23,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T12:15:00+00:00,2021-02-06T17:45:00+05:30,so2,20.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T12:15:00+00:00,2021-02-06T17:45:00+05:30,pm10,143,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T12:15:00+00:00,2021-02-06T17:45:00+05:30,pm25,64,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T12:15:00+00:00,2021-02-06T17:45:00+05:30,no2,57.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T10:15:00+00:00,2021-02-06T15:45:00+05:30,co,800,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T10:15:00+00:00,2021-02-06T15:45:00+05:30,pm25,51,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T10:15:00+00:00,2021-02-06T15:45:00+05:30,o3,44.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T10:15:00+00:00,2021-02-06T15:45:00+05:30,no2,36.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T10:15:00+00:00,2021-02-06T15:45:00+05:30,so2,18,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T10:15:00+00:00,2021-02-06T15:45:00+05:30,pm10,113,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T09:00:00+00:00,2021-02-06T14:30:00+05:30,so2,19.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T09:00:00+00:00,2021-02-06T14:30:00+05:30,pm10,140,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T09:00:00+00:00,2021-02-06T14:30:00+05:30,co,800,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T09:00:00+00:00,2021-02-06T14:30:00+05:30,o3,53.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T09:00:00+00:00,2021-02-06T14:30:00+05:30,no2,34.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T09:00:00+00:00,2021-02-06T14:30:00+05:30,pm25,52,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T08:15:00+00:00,2021-02-06T13:45:00+05:30,no2,35.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T08:15:00+00:00,2021-02-06T13:45:00+05:30,pm10,140,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T08:15:00+00:00,2021-02-06T13:45:00+05:30,co,800,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T08:15:00+00:00,2021-02-06T13:45:00+05:30,o3,48.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T08:15:00+00:00,2021-02-06T13:45:00+05:30,pm25,52,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T06:15:00+00:00,2021-02-06T11:45:00+05:30,so2,22.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T06:15:00+00:00,2021-02-06T11:45:00+05:30,no2,42.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T06:15:00+00:00,2021-02-06T11:45:00+05:30,pm10,173,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T06:15:00+00:00,2021-02-06T11:45:00+05:30,pm25,90,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T06:15:00+00:00,2021-02-06T11:45:00+05:30,co,1100,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T06:15:00+00:00,2021-02-06T11:45:00+05:30,o3,37.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T05:45:00+00:00,2021-02-06T11:15:00+05:30,o3,31.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T05:45:00+00:00,2021-02-06T11:15:00+05:30,pm25,136,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T05:45:00+00:00,2021-02-06T11:15:00+05:30,co,1100,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T05:45:00+00:00,2021-02-06T11:15:00+05:30,so2,25.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T05:45:00+00:00,2021-02-06T11:15:00+05:30,no2,45.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T05:45:00+00:00,2021-02-06T11:15:00+05:30,pm10,218,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:15:00+00:00,2021-02-06T09:45:00+05:30,o3,10.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:15:00+00:00,2021-02-06T09:45:00+05:30,so2,26.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:15:00+00:00,2021-02-06T09:45:00+05:30,no2,47.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:15:00+00:00,2021-02-06T09:45:00+05:30,pm10,249,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:15:00+00:00,2021-02-06T09:45:00+05:30,pm25,163,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:15:00+00:00,2021-02-06T09:45:00+05:30,co,1300,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:00:00+00:00,2021-02-06T09:30:00+05:30,pm10,266,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:00:00+00:00,2021-02-06T09:30:00+05:30,o3,9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:00:00+00:00,2021-02-06T09:30:00+05:30,co,1300,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:00:00+00:00,2021-02-06T09:30:00+05:30,no2,49.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:00:00+00:00,2021-02-06T09:30:00+05:30,pm25,166,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T04:00:00+00:00,2021-02-06T09:30:00+05:30,so2,26.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T03:15:00+00:00,2021-02-06T08:45:00+05:30,so2,25.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T03:15:00+00:00,2021-02-06T08:45:00+05:30,pm10,266,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T03:15:00+00:00,2021-02-06T08:45:00+05:30,no2,40,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T03:15:00+00:00,2021-02-06T08:45:00+05:30,o3,8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T03:15:00+00:00,2021-02-06T08:45:00+05:30,co,1200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T03:15:00+00:00,2021-02-06T08:45:00+05:30,pm25,166,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:45:00+00:00,2021-02-06T07:15:00+05:30,so2,23.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:45:00+00:00,2021-02-06T07:15:00+05:30,pm25,130,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:45:00+00:00,2021-02-06T07:15:00+05:30,no2,40,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:45:00+00:00,2021-02-06T07:15:00+05:30,pm10,177,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:45:00+00:00,2021-02-06T07:15:00+05:30,o3,4.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:45:00+00:00,2021-02-06T07:15:00+05:30,co,1200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:15:00+00:00,2021-02-06T06:45:00+05:30,no2,42.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:15:00+00:00,2021-02-06T06:45:00+05:30,pm10,177,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:15:00+00:00,2021-02-06T06:45:00+05:30,so2,22.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:15:00+00:00,2021-02-06T06:45:00+05:30,pm25,130,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:15:00+00:00,2021-02-06T06:45:00+05:30,o3,1.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:00:00+00:00,2021-02-06T06:30:00+05:30,pm25,140,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:00:00+00:00,2021-02-06T06:30:00+05:30,co,1000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:00:00+00:00,2021-02-06T06:30:00+05:30,no2,44.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:00:00+00:00,2021-02-06T06:30:00+05:30,pm10,189,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-06T01:00:00+00:00,2021-02-06T06:30:00+05:30,o3,2.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:15:00+00:00,2021-02-06T04:45:00+05:30,o3,4.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:15:00+00:00,2021-02-06T04:45:00+05:30,co,900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:15:00+00:00,2021-02-06T04:45:00+05:30,so2,20.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:15:00+00:00,2021-02-06T04:45:00+05:30,pm25,128,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:15:00+00:00,2021-02-06T04:45:00+05:30,pm10,184,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:15:00+00:00,2021-02-06T04:45:00+05:30,no2,49.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:00:00+00:00,2021-02-06T04:30:00+05:30,pm10,194,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:00:00+00:00,2021-02-06T04:30:00+05:30,pm25,128,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:00:00+00:00,2021-02-06T04:30:00+05:30,co,900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:00:00+00:00,2021-02-06T04:30:00+05:30,no2,47.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:00:00+00:00,2021-02-06T04:30:00+05:30,so2,18.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T23:00:00+00:00,2021-02-06T04:30:00+05:30,o3,3.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:45:00+00:00,2021-02-06T04:15:00+05:30,co,900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:45:00+00:00,2021-02-06T04:15:00+05:30,pm10,194,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:45:00+00:00,2021-02-06T04:15:00+05:30,so2,18.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:45:00+00:00,2021-02-06T04:15:00+05:30,pm25,128,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:45:00+00:00,2021-02-06T04:15:00+05:30,no2,48.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:45:00+00:00,2021-02-06T04:15:00+05:30,o3,2.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:30:00+00:00,2021-02-06T04:00:00+05:30,pm25,128,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:30:00+00:00,2021-02-06T04:00:00+05:30,no2,49.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:30:00+00:00,2021-02-06T04:00:00+05:30,pm10,194,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:30:00+00:00,2021-02-06T04:00:00+05:30,co,900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:30:00+00:00,2021-02-06T04:00:00+05:30,so2,19.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:30:00+00:00,2021-02-06T04:00:00+05:30,o3,3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:15:00+00:00,2021-02-06T03:45:00+05:30,no2,53.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:15:00+00:00,2021-02-06T03:45:00+05:30,co,1000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:15:00+00:00,2021-02-06T03:45:00+05:30,o3,3.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:15:00+00:00,2021-02-06T03:45:00+05:30,so2,20.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:15:00+00:00,2021-02-06T03:45:00+05:30,pm10,194,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T22:15:00+00:00,2021-02-06T03:45:00+05:30,pm25,128,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:45:00+00:00,2021-02-06T03:15:00+05:30,o3,2.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:45:00+00:00,2021-02-06T03:15:00+05:30,so2,18.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:45:00+00:00,2021-02-06T03:15:00+05:30,co,1000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:45:00+00:00,2021-02-06T03:15:00+05:30,pm10,164,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:45:00+00:00,2021-02-06T03:15:00+05:30,pm25,106,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:45:00+00:00,2021-02-06T03:15:00+05:30,no2,51.5,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:15:00+00:00,2021-02-06T02:45:00+05:30,pm25,106,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:15:00+00:00,2021-02-06T02:45:00+05:30,co,900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:15:00+00:00,2021-02-06T02:45:00+05:30,o3,4.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:15:00+00:00,2021-02-06T02:45:00+05:30,no2,55.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:15:00+00:00,2021-02-06T02:45:00+05:30,pm10,164,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T21:15:00+00:00,2021-02-06T02:45:00+05:30,so2,19.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:45:00+00:00,2021-02-06T02:15:00+05:30,pm25,107,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:45:00+00:00,2021-02-06T02:15:00+05:30,pm10,183,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:45:00+00:00,2021-02-06T02:15:00+05:30,o3,4.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:30:00+00:00,2021-02-06T02:00:00+05:30,pm10,183,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:30:00+00:00,2021-02-06T02:00:00+05:30,o3,4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:30:00+00:00,2021-02-06T02:00:00+05:30,pm25,107,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:15:00+00:00,2021-02-06T01:45:00+05:30,pm25,107,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:15:00+00:00,2021-02-06T01:45:00+05:30,so2,23.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:15:00+00:00,2021-02-06T01:45:00+05:30,co,1100,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:15:00+00:00,2021-02-06T01:45:00+05:30,no2,56.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:15:00+00:00,2021-02-06T01:45:00+05:30,o3,6.2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T20:15:00+00:00,2021-02-06T01:45:00+05:30,pm10,183,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:15:00+00:00,2021-02-05T23:45:00+05:30,o3,3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:15:00+00:00,2021-02-05T23:45:00+05:30,so2,21.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:15:00+00:00,2021-02-05T23:45:00+05:30,pm10,257,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:15:00+00:00,2021-02-05T23:45:00+05:30,co,1900,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:15:00+00:00,2021-02-05T23:45:00+05:30,pm25,138,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:15:00+00:00,2021-02-05T23:45:00+05:30,no2,62.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:00:00+00:00,2021-02-05T23:30:00+05:30,pm10,241,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:00:00+00:00,2021-02-05T23:30:00+05:30,pm25,119,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:00:00+00:00,2021-02-05T23:30:00+05:30,so2,21.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:00:00+00:00,2021-02-05T23:30:00+05:30,o3,3.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:00:00+00:00,2021-02-05T23:30:00+05:30,co,2000,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T18:00:00+00:00,2021-02-05T23:30:00+05:30,no2,61.7,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T16:45:00+00:00,2021-02-05T22:15:00+05:30,co,2200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T16:45:00+00:00,2021-02-05T22:15:00+05:30,no2,59.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T16:45:00+00:00,2021-02-05T22:15:00+05:30,so2,17,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T16:45:00+00:00,2021-02-05T22:15:00+05:30,pm10,200,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T16:45:00+00:00,2021-02-05T22:15:00+05:30,pm25,95,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T16:45:00+00:00,2021-02-05T22:15:00+05:30,o3,2,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T15:45:00+00:00,2021-02-05T21:15:00+05:30,pm10,185,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T15:45:00+00:00,2021-02-05T21:15:00+05:30,pm25,89,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T15:45:00+00:00,2021-02-05T21:15:00+05:30,no2,69.9,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T15:45:00+00:00,2021-02-05T21:15:00+05:30,co,1800,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T15:45:00+00:00,2021-02-05T21:15:00+05:30,o3,2.3,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-02-05T15:45:00+00:00,2021-02-05T21:15:00+05:30,so2,14.4,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:45:00+00:00,2021-01-26T15:15:00+05:30,no2,29.6,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:45:00+00:00,2021-01-26T15:15:00+05:30,o3,75.8,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:45:00+00:00,2021-01-26T15:15:00+05:30,co,1300,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:45:00+00:00,2021-01-26T15:15:00+05:30,pm25,105,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:45:00+00:00,2021-01-26T15:15:00+05:30,so2,27.1,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:45:00+00:00,2021-01-26T15:15:00+05:30,pm10,212,µg/m³,28.530785,77.271255
8239,"Okhla Phase-2, Delhi - DPCC",Delhi,IN,2021-01-26T09:00:00+00:00,2021-01-26T14:30:00+05:30,so2,27.4,µg/m³,28.530785,77.271255
