From Date,To Date,PM2.5,PM10,NO,NO2,NOx
05-11-2021 23:15,05-11-2021 23:30,566,None,110.9,88.5,136.8
05-11-2021 23:30,05-11-2021 23:45,566,None,65.3,97.2,104.3
05-11-2021 23:45,06-11-2021 00:00,510,650,45.6,89.5,84.9
06-11-2021 00:00,06-11-2021 00:15,510,650,28.3,94.2,73.1
06-11-2021 00:15,06-11-2021 00:30,510,650,31,90,73.2
06-11-2021 00:30,06-11-2021 00:45,510,650,29.2,90.5,72
06-11-2021 00:45,06-11-2021 01:00,382,505,25.3,90,68.4
06-11-2021 01:00,06-11-2021 01:15,382,505,28.1,85.7,68.5
06-11-2021 01:15,06-11-2021 01:30,382,505,16.8,85.4,59.2
06-11-2021 01:30,06-11-2021 01:45,382,505,11.9,79.2,51.7
06-11-2021 01:45,06-11-2021 02:00,361,465,8.2,74.5,46.3
06-11-2021 02:00,06-11-2021 02:15,361,465,5.1,63.3,37.9
06-11-2021 02:15,06-11-2021 02:30,361,465,5,61.4,36.9
06-11-2021 02:30,06-11-2021 02:45,361,465,2.6,53.8,30.7
06-11-2021 02:45,06-11-2021 03:00,368,465,2.6,48.9,28.2
06-11-2021 03:00,06-11-2021 03:15,368,465,3.7,54.7,32.1
06-11-2021 03:15,06-11-2021 03:30,368,465,4.4,53.8,32.3
06-11-2021 03:30,06-11-2021 03:45,368,465,3.7,50,29.6
06-11-2021 03:45,06-11-2021 04:00,377,481,4,49,29.3
06-11-2021 04:00,06-11-2021 04:15,377,481,4,48.6,29.2
06-11-2021 04:15,06-11-2021 04:30,377,481,6.3,56.5,35.3
06-11-2021 04:30,06-11-2021 04:45,377,481,6.5,50.3,32
06-11-2021 04:45,06-11-2021 05:00,372,471,4.1,42.2,25.7
06-11-2021 05:00,06-11-2021 05:15,372,471,3.4,45.3,26.9
06-11-2021 05:15,06-11-2021 05:30,372,471,3.8,47.4,28.3
06-11-2021 05:30,06-11-2021 05:45,372,471,4.8,49.8,30.4
06-11-2021 05:45,06-11-2021 06:00,373,467,4.3,44.1,27
06-11-2021 06:00,06-11-2021 06:15,373,467,3.7,41.2,25
06-11-2021 06:15,06-11-2021 06:30,373,467,4.1,43.8,26.7
06-11-2021 06:30,06-11-2021 06:45,373,467,4,46.9,28.3
06-11-2021 06:45,06-11-2021 07:00,382,493,9.1,55.7,37.4
06-11-2021 07:00,06-11-2021 07:15,382,493,45.6,63.6,71
06-11-2021 07:15,06-11-2021 07:30,382,493,40.5,68.6,69.3
06-11-2021 07:30,06-11-2021 07:45,382,493,16.8,64.3,47.9
06-11-2021 07:45,06-11-2021 08:00,394,527,18.5,69,51.7
06-11-2021 08:00,06-11-2021 08:15,394,527,16.5,72.9,52.2
06-11-2021 08:15,06-11-2021 08:30,394,527,14.7,74.7,51.7
06-11-2021 08:30,06-11-2021 08:45,394,527,12.2,78,51.4
06-11-2021 08:45,06-11-2021 09:00,377,506,12.8,77.3,51.6
06-11-2021 09:00,06-11-2021 09:15,377,506,12.2,74.1,49.4
06-11-2021 09:15,06-11-2021 09:30,377,506,10.5,75.1,48.5
06-11-2021 09:30,06-11-2021 09:45,377,506,7.2,75.4,45.9
06-11-2021 09:45,06-11-2021 10:00,350,488,6.6,72.5,43.9
06-11-2021 10:00,06-11-2021 10:15,350,488,6.3,63.7,39
06-11-2021 10:15,06-11-2021 10:30,350,488,6.2,72.1,43.4
06-11-2021 10:30,06-11-2021 10:45,350,488,4.7,66.9,39.4
06-11-2021 10:45,06-11-2021 11:00,311,487,5.7,71.7,42.8
06-11-2021 11:00,06-11-2021 11:15,311,487,5.5,74.7,44.3
06-11-2021 11:15,06-11-2021 11:30,311,487,5.5,74.2,43.9
06-11-2021 11:30,06-11-2021 11:45,311,487,5.8,76.5,45.4
06-11-2021 11:45,06-11-2021 12:00,293,422,6,75.3,44.9
06-11-2021 12:00,06-11-2021 12:15,293,422,4.5,65.2,38.4
06-11-2021 12:15,06-11-2021 12:30,293,422,4.4,73.4,42.5
06-11-2021 12:30,06-11-2021 12:45,293,422,4.2,79.9,45.9
06-11-2021 12:45,06-11-2021 13:00,299,431,4,70.6,40.6
06-11-2021 13:00,06-11-2021 13:15,299,431,3.7,70.8,40.7
06-11-2021 13:15,06-11-2021 13:30,299,431,3.4,70.7,40.4
06-11-2021 13:30,06-11-2021 13:45,299,431,4.2,71.8,41.5
06-11-2021 13:45,06-11-2021 14:00,294,418,4,68.4,39.5
06-11-2021 14:00,06-11-2021 14:15,294,418,4.2,75.1,43.4
06-11-2021 14:15,06-11-2021 14:30,294,418,3.9,74.8,42.9
06-11-2021 14:30,06-11-2021 14:45,294,418,3.3,75.5,42.8
06-11-2021 14:45,06-11-2021 15:00,257,388,3.6,80.8,45.9
06-11-2021 15:00,06-11-2021 15:15,257,388,4.4,86.4,49.5
06-11-2021 15:15,06-11-2021 15:30,257,388,4.2,88,50.2
06-11-2021 15:30,06-11-2021 15:45,257,388,3.5,88.6,50
06-11-2021 15:45,06-11-2021 16:00,256,390,3.5,90.2,50.7
06-11-2021 16:00,06-11-2021 16:15,256,390,4.2,104.8,59.1
06-11-2021 16:15,06-11-2021 16:30,256,390,4.5,113.2,63.7
06-11-2021 16:30,06-11-2021 16:45,256,390,6.2,122.3,70.1
06-11-2021 16:45,06-11-2021 17:00,262,407,8.9,128.5,75.5
06-11-2021 17:00,06-11-2021 17:15,262,407,8.1,130.7,76.2
06-11-2021 17:15,06-11-2021 17:30,262,407,11.1,134.1,80.3
06-11-2021 17:30,06-11-2021 17:45,262,407,10.9,135.1,80.7
06-11-2021 17:45,06-11-2021 18:00,251,394,9.1,134.9,79.1
06-11-2021 18:00,06-11-2021 18:15,251,394,17.5,129.1,82.6
06-11-2021 18:15,06-11-2021 18:30,251,394,49.8,148.2,119.3
06-11-2021 18:30,06-11-2021 18:45,251,394,59.4,148.7,127.3
06-11-2021 18:45,06-11-2021 19:00,304,482,43.8,143,111.6
06-11-2021 19:00,06-11-2021 19:15,304,482,30.2,140.3,99.3
06-11-2021 19:15,06-11-2021 19:30,304,482,48.7,132.9,110.1
06-11-2021 19:30,06-11-2021 19:45,304,482,61.4,141.5,125.4
06-11-2021 19:45,06-11-2021 20:00,346,519,58,143.8,123.6
06-11-2021 20:00,06-11-2021 20:15,346,519,78.3,139.5,137.4
06-11-2021 20:15,06-11-2021 20:30,346,519,98.5,143.6,156.7
06-11-2021 20:30,06-11-2021 20:45,346,519,102.9,138.6,157.5
06-11-2021 20:45,06-11-2021 21:00,404,608,92.9,144.5,152.4
06-11-2021 21:00,06-11-2021 21:15,404,608,96.5,137,151.6
06-11-2021 21:15,06-11-2021 21:30,404,608,100.4,139.4,156.1
06-11-2021 21:30,06-11-2021 21:45,404,608,92.8,134,146.8
06-11-2021 21:45,06-11-2021 22:00,427,616,89.7,131.9,143.3
06-11-2021 22:00,06-11-2021 22:15,427,616,82.5,128.8,135.5
06-11-2021 22:15,06-11-2021 22:30,427,616,70.3,125.7,123.9
06-11-2021 22:30,06-11-2021 22:45,427,616,50.2,125.6,107.6
06-11-2021 22:45,06-11-2021 23:00,444,620,41.6,123.6,99.7
06-11-2021 23:00,06-11-2021 23:15,444,620,38.3,117.9,94
06-11-2021 23:15,06-11-2021 23:30,444,620,27.1,112.4,81.9
06-11-2021 23:30,06-11-2021 23:45,444,620,20.6,107.1,73.6
06-11-2021 23:45,07-11-2021 00:00,395,544,15.8,107.3,69.9
07-11-2021 00:00,07-11-2021 00:15,395,544,19.3,113.4,76
07-11-2021 00:15,07-11-2021 00:30,395,544,18.3,110.9,73.9
07-11-2021 00:30,07-11-2021 00:45,395,544,30.3,109.1,82.8
07-11-2021 00:45,07-11-2021 01:00,370,498,20.5,107,73.7
07-11-2021 01:00,07-11-2021 01:15,370,498,17.7,99.8,67.5
07-11-2021 01:15,07-11-2021 01:30,370,498,15.1,104.4,67.8
07-11-2021 01:30,07-11-2021 01:45,370,498,12,101.3,63.7
07-11-2021 01:45,07-11-2021 02:00,364,489,9.9,95,58.4
07-11-2021 02:00,07-11-2021 02:15,364,489,8.5,83.4,51.2
07-11-2021 02:15,07-11-2021 02:30,364,489,8.2,70.8,44.2
07-11-2021 02:30,07-11-2021 02:45,364,489,7.3,68,42
07-11-2021 02:45,07-11-2021 03:00,385,500,5.8,63.6,38.6
07-11-2021 03:00,07-11-2021 03:15,385,500,4.6,63.6,37.5
07-11-2021 03:15,07-11-2021 03:30,385,500,4.7,61.5,36.6
07-11-2021 03:30,07-11-2021 03:45,385,500,4,58.6,34.4
07-11-2021 03:45,07-11-2021 04:00,387,501,5.1,59.4,35.8
07-11-2021 04:00,07-11-2021 04:15,387,501,6.1,59.7,36.8
07-11-2021 04:15,07-11-2021 04:30,387,501,6.5,58.8,36.6
07-11-2021 04:30,07-11-2021 04:45,387,501,7.2,59.3,37.5
07-11-2021 04:45,07-11-2021 05:00,342,443,7.9,59.5,38.1
07-11-2021 05:00,07-11-2021 05:15,342,443,6.8,58.2,36.5
07-11-2021 05:15,07-11-2021 05:30,342,443,7,57.8,36.5
07-11-2021 05:30,07-11-2021 05:45,342,443,9.2,58.9,38.9
07-11-2021 05:45,07-11-2021 06:00,282,376,7.7,56.1,36.3
07-11-2021 06:00,07-11-2021 06:15,282,376,12.8,62.2,43.7
07-11-2021 06:15,07-11-2021 06:30,282,376,14,63.3,45.1
07-11-2021 06:30,07-11-2021 06:45,282,376,13.9,66.5,46.7
07-11-2021 06:45,07-11-2021 07:00,266,376,28.8,63.6,57.1
07-11-2021 07:00,07-11-2021 07:15,266,376,48.4,68.3,75.4
07-11-2021 07:15,07-11-2021 07:30,266,376,28,69.5,59.8
07-11-2021 07:30,07-11-2021 07:45,266,376,21.4,68.1,53.5
07-11-2021 07:45,07-11-2021 08:00,279,420,20.9,67.5,52.8
07-11-2021 08:00,07-11-2021 08:15,279,420,20.7,69.1,53.5
07-11-2021 08:15,07-11-2021 08:30,279,420,22.5,71.3,56.3
07-11-2021 08:30,07-11-2021 08:45,279,420,18,72.6,53.2
07-11-2021 08:45,07-11-2021 09:00,366,515,17.3,70,51.1
07-11-2021 09:00,07-11-2021 09:15,366,515,13.6,77.7,52.4
07-11-2021 09:15,07-11-2021 09:30,366,515,11.7,74.2,49
07-11-2021 09:30,07-11-2021 09:45,366,515,9.8,77.9,49.4
07-11-2021 09:45,07-11-2021 10:00,376,536,9,78.8,49.4
07-11-2021 10:00,07-11-2021 10:15,376,536,7.7,79.5,48.5
07-11-2021 10:15,07-11-2021 10:30,376,536,5.4,77.3,45.4
07-11-2021 10:30,07-11-2021 10:45,376,536,4.3,79.3,45.6
07-11-2021 10:45,07-11-2021 11:00,320,462,4.3,82.1,47.1
07-11-2021 11:00,07-11-2021 11:15,320,462,5,80.9,47.1
07-11-2021 11:15,07-11-2021 11:30,320,462,4.2,72.2,41.9
07-11-2021 11:30,07-11-2021 11:45,320,462,4.2,73.7,42.6
07-11-2021 11:45,07-11-2021 12:00,252,399,4,70.4,40.7
07-11-2021 12:00,07-11-2021 12:15,252,399,2.5,67.2,37.8
07-11-2021 12:15,07-11-2021 12:30,252,399,2,67.8,37.6
07-11-2021 12:30,07-11-2021 12:45,252,399,2.6,64.6,36.4
07-11-2021 12:45,07-11-2021 13:00,188,322,2,54.6,30.6
07-11-2021 13:00,07-11-2021 13:15,188,322,1.5,47.5,26.5
07-11-2021 13:15,07-11-2021 13:30,188,322,1,47.8,26.2
07-11-2021 13:30,07-11-2021 13:45,188,322,1.3,51.6,28.5
07-11-2021 13:45,07-11-2021 14:00,175,283,1.6,49.7,27.7
07-11-2021 14:00,07-11-2021 14:15,175,283,1.3,54.5,29.9
07-11-2021 14:15,07-11-2021 14:30,175,283,1,56.6,30.9
