From Date,To Date,Toluene,Temp,RH,WS,WD
01-11-2021 08:00,01-11-2021 08:15,5,None,72.6,7.2,136.4
01-11-2021 08:15,01-11-2021 08:30,4.5,None,67.2,7.4,136.3
01-11-2021 08:30,01-11-2021 08:45,3.8,None,63.2,7.4,136.3
01-11-2021 08:45,01-11-2021 09:00,3.5,None,56.8,7.1,136.8
01-11-2021 09:00,01-11-2021 09:15,3.3,None,52.3,7,136.6
01-11-2021 09:15,01-11-2021 09:30,3,None,47.4,7.1,136.6
01-11-2021 09:30,01-11-2021 09:45,2.9,None,44,6.8,137.1
01-11-2021 09:45,01-11-2021 10:00,2.7,None,41,5.9,141.5
01-11-2021 10:00,01-11-2021 10:15,1.9,None,39.1,5.9,141
01-11-2021 10:15,01-11-2021 10:30,1.8,None,38.2,5.4,142.2
01-11-2021 10:30,01-11-2021 10:45,1.8,None,36.2,4.3,153.9
01-11-2021 10:45,01-11-2021 11:00,2,None,35.3,4.5,151.3
01-11-2021 11:00,01-11-2021 11:15,1.5,None,34.3,4.1,161.1
01-11-2021 11:15,01-11-2021 11:30,1.2,None,34,4.7,151.5
01-11-2021 11:30,01-11-2021 11:45,0.8,None,33.2,3.8,162.1
01-11-2021 11:45,01-11-2021 12:00,0.6,None,33.5,3.8,154.1
01-11-2021 12:00,01-11-2021 12:15,0.6,None,33.1,3.4,156.6
01-11-2021 12:15,01-11-2021 12:30,0.6,None,33.5,3.6,153.2
01-11-2021 12:30,01-11-2021 12:45,0.6,None,33.2,3.8,148.7
01-11-2021 12:45,01-11-2021 13:00,0.6,None,32.8,5.1,144
01-11-2021 13:00,01-11-2021 13:15,0.5,None,32.5,5.7,141
01-11-2021 13:15,01-11-2021 13:30,0.6,None,32.1,5.3,141.5
01-11-2021 13:30,01-11-2021 13:45,0.6,None,31.6,4.4,144.9
01-11-2021 13:45,01-11-2021 14:00,0.6,None,32.4,3.3,146.5
01-11-2021 14:00,01-11-2021 14:15,0.5,None,32.2,4.7,143
01-11-2021 14:15,01-11-2021 14:30,0.5,None,31.4,3.7,142.6
01-11-2021 14:30,01-11-2021 14:45,0.3,None,32.1,1.5,157.5
01-11-2021 14:45,01-11-2021 15:00,0.4,None,32.1,1.9,173.7
01-11-2021 15:00,01-11-2021 15:15,0.3,None,33,1.8,171.5
01-11-2021 15:15,01-11-2021 15:30,0.3,None,34.4,1.7,157.3
01-11-2021 15:30,01-11-2021 15:45,0.4,None,34.4,2.1,164.3
01-11-2021 15:45,01-11-2021 16:00,0.5,None,35.6,1.5,150.8
01-11-2021 16:00,01-11-2021 16:15,0.4,None,37,1.3,130.8
01-11-2021 16:15,01-11-2021 16:30,0.5,None,38.4,1.5,134.2
01-11-2021 16:30,01-11-2021 16:45,0.4,None,39.3,1.4,130.7
01-11-2021 16:45,01-11-2021 17:00,0.4,None,40.4,1.4,121.9
01-11-2021 17:00,01-11-2021 17:15,0.5,None,41.8,1.5,121.4
01-11-2021 17:15,01-11-2021 17:30,0.5,None,43,1.5,125.3
01-11-2021 17:30,01-11-2021 17:45,0.9,None,44.5,1.5,131
01-11-2021 17:45,01-11-2021 18:00,1,None,46,2.2,135.1
01-11-2021 18:00,01-11-2021 18:15,1.3,None,47.3,3.1,133.8
01-11-2021 18:15,01-11-2021 18:30,1.4,None,47.7,4.5,133.6
01-11-2021 18:30,01-11-2021 18:45,1.5,None,48.4,2.8,129.5
01-11-2021 18:45,01-11-2021 19:00,1.6,None,48.8,3.3,132.7
01-11-2021 19:00,01-11-2021 19:15,1.8,None,49.2,2.9,132.7
01-11-2021 19:15,01-11-2021 19:30,2.1,None,49.6,2.7,133
01-11-2021 19:30,01-11-2021 19:45,2.2,None,50.4,2.7,134.8
01-11-2021 19:45,01-11-2021 20:00,2.4,None,51.1,2.4,131.8
01-11-2021 20:00,01-11-2021 20:15,2.4,None,51,2.4,135.1
01-11-2021 20:15,01-11-2021 20:30,2.4,None,51.7,2.7,133.5
01-11-2021 20:30,01-11-2021 20:45,2.3,None,52.6,2.2,126.1
01-11-2021 20:45,01-11-2021 21:00,2.2,None,53.1,2,125.7
01-11-2021 21:00,01-11-2021 21:15,2.2,None,53.2,1.9,132.7
01-11-2021 21:15,01-11-2021 21:30,2.3,None,53.6,1.8,140.1
01-11-2021 21:30,01-11-2021 21:45,2.4,None,53.7,3.7,137.2
01-11-2021 21:45,01-11-2021 22:00,2.4,None,53.4,6.7,136.1
01-11-2021 22:00,01-11-2021 22:15,2.6,None,54,3.5,136.7
01-11-2021 22:15,01-11-2021 22:30,2.6,None,54.4,2.6,131.7
01-11-2021 22:30,01-11-2021 22:45,2.6,None,54.5,5.9,136.8
01-11-2021 22:45,01-11-2021 23:00,2.6,None,54.5,7.4,136.2
01-11-2021 23:00,01-11-2021 23:15,2.6,None,54.9,7.4,136.2
01-11-2021 23:15,01-11-2021 23:30,2.7,None,55.5,7.4,136.3
01-11-2021 23:30,01-11-2021 23:45,2.6,None,57.4,3.5,135.9
01-11-2021 23:45,02-11-2021 00:00,2.6,None,58,4.7,133.2
02-11-2021 00:00,02-11-2021 00:15,2.5,None,59.7,7.4,136.3
02-11-2021 00:15,02-11-2021 00:30,2.5,None,58.9,5.6,135.7
02-11-2021 00:30,02-11-2021 00:45,2.4,None,59.4,4.3,133.9
02-11-2021 00:45,02-11-2021 01:00,2.5,None,59.3,4.4,138.6
02-11-2021 01:00,02-11-2021 01:15,2.3,None,59.8,7.3,136.3
02-11-2021 01:15,02-11-2021 01:30,2.2,None,60.7,7.1,136.3
02-11-2021 01:30,02-11-2021 01:45,2.2,None,63.2,5.9,136.3
02-11-2021 01:45,02-11-2021 02:00,2.1,None,63.2,5.6,137.1
02-11-2021 02:00,02-11-2021 02:15,2.1,None,64.5,2.2,141
02-11-2021 02:15,02-11-2021 02:30,1.9,None,66.5,2,139.7
02-11-2021 02:30,02-11-2021 02:45,1.9,None,66,2.7,140
02-11-2021 02:45,02-11-2021 03:00,1.8,None,65.3,2.1,144.4
02-11-2021 03:00,02-11-2021 03:15,1.8,None,64.7,3.1,135.8
02-11-2021 03:15,02-11-2021 03:30,1.6,None,64,3.3,138
02-11-2021 03:30,02-11-2021 03:45,1.3,None,64.3,4.9,136.3
02-11-2021 03:45,02-11-2021 04:00,1.1,None,65.1,6.4,136.4
02-11-2021 04:00,02-11-2021 04:15,1.2,None,66.7,7.4,136.3
02-11-2021 04:15,02-11-2021 04:30,1,None,67.9,7.4,136.3
02-11-2021 04:30,02-11-2021 04:45,1,None,70.3,7.4,136.3
02-11-2021 04:45,02-11-2021 05:00,0.8,None,72.5,7.4,136.3
02-11-2021 05:00,02-11-2021 05:15,1,None,72.1,7.4,136.3
02-11-2021 05:15,02-11-2021 05:30,1.1,None,72,7.4,136.3
02-11-2021 05:30,02-11-2021 05:45,0.9,None,71.8,7.4,136.2
02-11-2021 05:45,02-11-2021 06:00,0.9,None,71.7,7.3,136.2
02-11-2021 06:00,02-11-2021 06:15,0.8,None,72.1,7.4,136.3
02-11-2021 06:15,02-11-2021 06:30,0.8,None,74,7.4,136.3
02-11-2021 06:30,02-11-2021 06:45,0.8,None,73.4,7.4,136.3
02-11-2021 06:45,02-11-2021 07:00,0.9,None,72.7,7.4,136.3
02-11-2021 07:00,02-11-2021 07:15,1,None,72.9,7.4,136.3
02-11-2021 07:15,02-11-2021 07:30,1,None,72.4,7.4,136.3
02-11-2021 07:30,02-11-2021 07:45,1,None,71,5.9,136.1
02-11-2021 07:45,02-11-2021 08:00,1.1,None,68.8,3.9,135.4
02-11-2021 08:00,02-11-2021 08:15,1.1,None,66.3,2.7,138.7
02-11-2021 08:15,02-11-2021 08:30,1.1,None,61.8,2.1,142.4
02-11-2021 08:30,02-11-2021 08:45,1.3,None,58.5,2.2,145.9
02-11-2021 08:45,02-11-2021 09:00,1.4,None,54.5,2.7,150.8
02-11-2021 09:00,02-11-2021 09:15,1.3,None,48.1,3.3,163.6
02-11-2021 09:15,02-11-2021 09:30,1.1,None,45.9,3.5,164.9
02-11-2021 09:30,02-11-2021 09:45,0.8,None,44.9,3.5,158.3
02-11-2021 09:45,02-11-2021 10:00,0.7,None,43.5,2.9,165.3
02-11-2021 10:00,02-11-2021 10:15,0.7,None,42.2,3.1,167.1
02-11-2021 10:15,02-11-2021 10:30,0.9,None,41.4,3.2,167
02-11-2021 10:30,02-11-2021 10:45,0.7,None,40.4,3.1,177.8
02-11-2021 10:45,02-11-2021 11:00,0.6,None,39.4,3.1,175.2
02-11-2021 11:00,02-11-2021 11:15,0.6,None,39.4,2.6,185.8
02-11-2021 11:15,02-11-2021 11:30,0.5,None,38.7,2.6,192.5
02-11-2021 11:30,02-11-2021 11:45,0.6,None,38.6,3,190.2
02-11-2021 11:45,02-11-2021 12:00,0.7,None,38.7,2.7,179
02-11-2021 12:00,02-11-2021 12:15,0.7,None,38.5,2.1,187.6
02-11-2021 12:15,02-11-2021 12:30,0.8,None,38.6,2.2,190.1
02-11-2021 12:30,02-11-2021 12:45,0.8,None,38,1.9,193.1
02-11-2021 12:45,02-11-2021 13:00,0.7,None,37.8,2.6,174.8
02-11-2021 13:00,02-11-2021 13:15,0.6,None,38.1,2.7,176.1
02-11-2021 13:15,02-11-2021 13:30,0.6,None,37.6,2,187.7
02-11-2021 13:30,02-11-2021 13:45,0.7,None,37.7,2.4,178.8
02-11-2021 13:45,02-11-2021 14:00,0.8,None,37.2,2.2,183.1
02-11-2021 14:00,02-11-2021 14:15,0.8,None,37.9,2.4,177.3
02-11-2021 14:15,02-11-2021 14:30,0.5,None,37.9,2,182.3
02-11-2021 14:30,02-11-2021 14:45,0.4,None,37.8,1.8,182.1
02-11-2021 14:45,02-11-2021 15:00,0.6,None,37.8,2,172.8
02-11-2021 15:00,02-11-2021 15:15,0.6,None,37.6,2.3,164.6
02-11-2021 15:15,02-11-2021 15:30,0.6,None,38,2,176.1
02-11-2021 15:30,02-11-2021 15:45,0.7,None,38.5,1.5,179.7
02-11-2021 15:45,02-11-2021 16:00,0.8,None,39.4,1.5,171.5
02-11-2021 16:00,02-11-2021 16:15,0.7,None,42.1,1.3,173.7
02-11-2021 16:15,02-11-2021 16:30,0.5,None,42.7,1.3,141.8
02-11-2021 16:30,02-11-2021 16:45,0.7,None,44.4,2,132.8
02-11-2021 16:45,02-11-2021 17:00,0.7,None,45.6,3,135.9
02-11-2021 17:00,02-11-2021 17:15,0.7,None,46.8,4.3,135.7
02-11-2021 17:15,02-11-2021 17:30,0.6,None,48.6,4.4,134.6
02-11-2021 17:30,02-11-2021 17:45,0.6,None,51.1,6.7,136.1
02-11-2021 17:45,02-11-2021 18:00,0.8,None,52.7,5.6,136.4
02-11-2021 18:00,02-11-2021 18:15,0.7,None,53.7,4.5,135.8
02-11-2021 18:15,02-11-2021 18:30,0.9,None,54.6,2.8,131
02-11-2021 18:30,02-11-2021 18:45,1.3,None,55.5,2.4,131.1
02-11-2021 18:45,02-11-2021 19:00,1.7,None,56,1.7,123.9
02-11-2021 19:00,02-11-2021 19:15,2,None,56.6,1.5,122.8
02-11-2021 19:15,02-11-2021 19:30,2.2,None,57.4,1.5,124.5
02-11-2021 19:30,02-11-2021 19:45,2.6,None,57.3,1.5,133.4
02-11-2021 19:45,02-11-2021 20:00,3.2,None,57.6,1.5,133.4
02-11-2021 20:00,02-11-2021 20:15,3.4,None,58.3,1.5,130.4
02-11-2021 20:15,02-11-2021 20:30,3.5,None,58.8,1.4,134.3
02-11-2021 20:30,02-11-2021 20:45,3.5,None,59.7,1.3,113.5
02-11-2021 20:45,02-11-2021 21:00,3.3,None,59.5,1.3,116.2
02-11-2021 21:00,02-11-2021 21:15,3.4,None,60.3,1.4,137.4
02-11-2021 21:15,02-11-2021 21:30,3.5,None,63,0.8,154.3
02-11-2021 21:30,02-11-2021 21:45,3.7,None,63.3,0.9,110.3
02-11-2021 21:45,02-11-2021 22:00,3.5,None,62.6,1.1,47.2
02-11-2021 22:00,02-11-2021 22:15,3.8,None,63.4,1.1,91.5
02-11-2021 22:15,02-11-2021 22:30,3.5,None,66,0.5,151.4
02-11-2021 22:30,02-11-2021 22:45,3.6,None,68,0.5,180.1
02-11-2021 22:45,02-11-2021 23:00,3.5,None,69.6,0.8,168.9
02-11-2021 23:00,02-11-2021 23:15,3.4,None,70.9,0.6,185.9
02-11-2021 23:15,02-11-2021 23:30,3.3,None,73.1,0.8,156.5
02-11-2021 23:30,02-11-2021 23:45,3.4,None,72,0.8,125.3
02-11-2021 23:45,03-11-2021 00:00,3.3,None,70.1,1,108.8
03-11-2021 00:00,03-11-2021 00:15,3.4,None,69.4,0.7,48
03-11-2021 00:15,03-11-2021 00:30,3.3,None,66.4,1.3,26.7
03-11-2021 00:30,03-11-2021 00:45,3.1,None,64,1.2,8.4
03-11-2021 00:45,03-11-2021 01:00,3.3,None,64.6,1.3,2.4
03-11-2021 01:00,03-11-2021 01:15,3.1,None,65.7,0.7,64.2
03-11-2021 01:15,03-11-2021 01:30,3.8,None,68.9,0.5,39.8
03-11-2021 01:30,03-11-2021 01:45,5,None,70.4,0.4,55
03-11-2021 01:45,03-11-2021 02:00,5.1,None,72.3,0.4,183.1
03-11-2021 02:00,03-11-2021 02:15,5.3,None,73.7,0.5,187.8
03-11-2021 02:15,03-11-2021 02:30,5.2,None,74.7,1.3,144.4
03-11-2021 02:30,03-11-2021 02:45,4.7,None,75.4,0.6,232.7
03-11-2021 02:45,03-11-2021 03:00,4.4,None,75.1,0.6,187.3
03-11-2021 03:00,03-11-2021 03:15,4.3,None,75.5,1,137.9
03-11-2021 03:15,03-11-2021 03:30,3.4,None,74.9,1.1,96.8
03-11-2021 03:30,03-11-2021 03:45,3.3,None,74.3,0.6,140.2
03-11-2021 03:45,03-11-2021 04:00,3.3,None,75,1.1,178.7
03-11-2021 04:00,03-11-2021 04:15,3,None,76.4,0.6,196.9
03-11-2021 04:15,03-11-2021 04:30,2.9,None,76.8,0.6,195.3
03-11-2021 04:30,03-11-2021 04:45,2.8,None,77.4,0.7,206.1
03-11-2021 04:45,03-11-2021 05:00,2.5,None,77.9,1.7,159.6
03-11-2021 05:00,03-11-2021 05:15,2.1,None,77.4,1.2,162.3
03-11-2021 05:15,03-11-2021 05:30,2.2,None,76.7,0.5,214.8
03-11-2021 05:30,03-11-2021 05:45,2,None,76.4,0.5,206.6
03-11-2021 05:45,03-11-2021 06:00,1.9,None,75.4,0.6,178
03-11-2021 06:00,03-11-2021 06:15,1.9,None,74.9,1,156.2
03-11-2021 06:15,03-11-2021 06:30,1.8,None,75,1.5,147.4
03-11-2021 06:30,03-11-2021 06:45,1.5,None,76.1,1.4,157.8
03-11-2021 06:45,03-11-2021 07:00,1.7,None,76.7,0.8,156.1
03-11-2021 07:00,03-11-2021 07:15,1.4,None,76.4,1,4.4
03-11-2021 07:15,03-11-2021 07:30,1.4,None,75.4,0.7,91.4
03-11-2021 07:30,03-11-2021 07:45,1.5,None,73.1,0.5,105.5
03-11-2021 07:45,03-11-2021 08:00,1.4,None,74.9,0.4,169.2
03-11-2021 08:00,03-11-2021 08:15,1.4,None,72,0.5,167.9
03-11-2021 08:15,03-11-2021 08:30,1.3,None,72.3,1.1,144.1
03-11-2021 08:30,03-11-2021 08:45,1.5,None,71.4,0.9,112.4
03-11-2021 08:45,03-11-2021 09:00,1.6,None,66.6,0.9,74.7
03-11-2021 09:00,03-11-2021 09:15,1.6,None,61,1.1,65.3
03-11-2021 09:15,03-11-2021 09:30,1.4,None,54.9,0.4,103.9
03-11-2021 09:30,03-11-2021 09:45,1.6,None,49.6,0.4,109.2
03-11-2021 09:45,03-11-2021 10:00,1.3,None,47.1,0.7,129.1
03-11-2021 10:00,03-11-2021 10:15,1.1,None,46.2,0.9,147
03-11-2021 10:15,03-11-2021 10:30,1,None,45,1,174
03-11-2021 10:30,03-11-2021 10:45,1,None,43.9,1,180
03-11-2021 10:45,03-11-2021 11:00,0.9,None,42.8,1.2,163.1
03-11-2021 11:00,03-11-2021 11:15,0.9,None,42.1,1,177.8
03-11-2021 11:15,03-11-2021 11:30,0.8,None,41.4,1,174
03-11-2021 11:30,03-11-2021 11:45,1,None,41.3,1.2,165.3
03-11-2021 11:45,03-11-2021 12:00,1,None,40.6,0.9,164.9
03-11-2021 12:00,03-11-2021 12:15,1.1,None,40.9,0.6,197.2
03-11-2021 12:15,03-11-2021 12:30,1,None,40.9,0.8,173.8
03-11-2021 12:30,03-11-2021 12:45,1.1,None,39.7,0.6,142
03-11-2021 12:45,03-11-2021 13:00,1,None,39.8,0.4,183.7
03-11-2021 13:00,03-11-2021 13:15,0.9,None,39.8,1.2,157.4
03-11-2021 13:15,03-11-2021 13:30,1.1,None,40,0.7,160.8
03-11-2021 13:30,03-11-2021 13:45,1.1,None,39.7,0.7,122.4
03-11-2021 13:45,03-11-2021 14:00,1,None,41.6,1.5,153.3
03-11-2021 14:00,03-11-2021 14:15,1,None,42.3,0.8,125.5
03-11-2021 14:15,03-11-2021 14:30,0.8,None,43.3,1.2,150.9
03-11-2021 14:30,03-11-2021 14:45,1,None,43.5,1.1,151.5
03-11-2021 14:45,03-11-2021 15:00,0.7,None,43.8,1.1,136.4
03-11-2021 15:00,03-11-2021 15:15,0.7,None,44.9,1.3,148.9
03-11-2021 15:15,03-11-2021 15:30,0.7,None,44.7,0.8,144.4
03-11-2021 15:30,03-11-2021 15:45,0.7,None,45.4,1.1,159
03-11-2021 15:45,03-11-2021 16:00,0.6,None,45.8,1.1,152
03-11-2021 16:00,03-11-2021 16:15,0.6,None,46.4,0.8,137.4
03-11-2021 16:15,03-11-2021 16:30,0.5,None,48.3,0.5,75.2
03-11-2021 16:30,03-11-2021 16:45,0.5,None,50.4,0.6,51.1
03-11-2021 16:45,03-11-2021 17:00,0.6,None,50.3,0.5,40.2
03-11-2021 17:00,03-11-2021 17:15,0.6,None,51.7,0.7,92
03-11-2021 17:15,03-11-2021 17:30,0.6,None,53.9,0.6,103
03-11-2021 17:30,03-11-2021 17:45,0.7,None,55.7,0.4,100.5
03-11-2021 17:45,03-11-2021 18:00,1.1,None,57.6,0.6,14.8
03-11-2021 18:00,03-11-2021 18:15,1.4,None,58.5,0.6,45.3
03-11-2021 18:15,03-11-2021 18:30,1.7,None,59,0.6,43.9
03-11-2021 18:30,03-11-2021 18:45,2.1,None,59.8,0.6,57.6
03-11-2021 18:45,03-11-2021 19:00,2.5,None,60.4,0.5,88.8
03-11-2021 19:00,03-11-2021 19:15,2.7,None,64.3,0.3,73
03-11-2021 19:15,03-11-2021 19:30,3,None,66.7,0.4,13.2
03-11-2021 19:30,03-11-2021 19:45,2.9,None,69.1,0.5,33.8
03-11-2021 19:45,03-11-2021 20:00,3.1,None,68.2,0.4,119.9
03-11-2021 20:00,03-11-2021 20:15,2.7,None,69.3,0.8,169.8
03-11-2021 20:15,03-11-2021 20:30,3.3,None,71.7,0.7,187.5
03-11-2021 20:30,03-11-2021 20:45,3.3,None,73.5,0.7,173.7
03-11-2021 20:45,03-11-2021 21:00,2.8,None,74.8,0.3,321.2
03-11-2021 21:00,03-11-2021 21:15,2.8,None,73,0.7,158.8
03-11-2021 21:15,03-11-2021 21:30,2.7,None,72.5,0.6,178.3
03-11-2021 21:30,03-11-2021 21:45,3.1,None,74.9,0.6,343.3
03-11-2021 21:45,03-11-2021 22:00,3.3,None,75.8,0.4,211.6
03-11-2021 22:00,03-11-2021 22:15,2.9,None,76.8,0.6,202.4
03-11-2021 22:15,03-11-2021 22:30,3,None,78,0.5,214.9
03-11-2021 22:30,03-11-2021 22:45,3.1,None,78.8,0.4,206.5
03-11-2021 22:45,03-11-2021 23:00,2.9,None,79,1.3,341.1
03-11-2021 23:00,03-11-2021 23:15,2.7,None,76.5,1.2,346.8
03-11-2021 23:15,03-11-2021 23:30,2.6,None,75.4,0.5,325.1
03-11-2021 23:30,03-11-2021 23:45,2.6,None,76.4,0.7,338.7
03-11-2021 23:45,04-11-2021 00:00,2.5,None,77.7,0.5,342.5
04-11-2021 00:00,04-11-2021 00:15,2.4,None,78.8,0.3,358.9
04-11-2021 00:15,04-11-2021 00:30,2,None,80.5,0.3,2
04-11-2021 00:30,04-11-2021 00:45,2.3,None,81.5,0.5,349.1
04-11-2021 00:45,04-11-2021 01:00,2.2,None,81.5,0.2,271.5
04-11-2021 01:00,04-11-2021 01:15,2.1,None,82.1,0.2,273
04-11-2021 01:15,04-11-2021 01:30,2.2,None,82.2,0.5,352.1
04-11-2021 01:30,04-11-2021 01:45,2.3,None,82.1,0.2,341.4
04-11-2021 01:45,04-11-2021 02:00,2.2,None,82.5,0.7,342.2
04-11-2021 02:00,04-11-2021 02:15,2.1,None,83.4,1.1,349.7
04-11-2021 02:15,04-11-2021 02:30,2.1,None,82.1,0.8,352.8
04-11-2021 02:30,04-11-2021 02:45,1.9,None,82,0.3,297.2
04-11-2021 02:45,04-11-2021 03:00,1.6,None,82.1,0.5,359.8
04-11-2021 03:00,04-11-2021 03:15,1.6,None,82.6,0.2,242.8
04-11-2021 03:15,04-11-2021 03:30,1.4,None,83.1,0.4,237.9
04-11-2021 03:30,04-11-2021 03:45,1.5,None,85.7,0.6,236
04-11-2021 03:45,04-11-2021 04:00,1.4,None,86.2,0.5,289.9
04-11-2021 04:00,04-11-2021 04:15,1.3,None,86.7,0.5,270.7
04-11-2021 04:15,04-11-2021 04:30,1.2,None,86.8,0.5,301.3
04-11-2021 04:30,04-11-2021 04:45,1.2,None,87.2,0.9,342.9
04-11-2021 04:45,04-11-2021 05:00,1.1,None,87.1,0.8,339.5
04-11-2021 05:00,04-11-2021 05:15,1,None,87,0.7,334.9
04-11-2021 05:15,04-11-2021 05:30,1.1,None,87.1,0.4,264.2
04-11-2021 05:30,04-11-2021 05:45,1.1,None,87.2,0.6,229.4
04-11-2021 05:45,04-11-2021 06:00,1,None,87.5,0.7,233.7
04-11-2021 06:00,04-11-2021 06:15,1,None,87.7,0.6,242.4
04-11-2021 06:15,04-11-2021 06:30,0.8,None,87.3,0.6,300.9
04-11-2021 06:30,04-11-2021 06:45,0.7,None,87.3,0.6,268.2
04-11-2021 06:45,04-11-2021 07:00,0.7,None,87.3,0.5,318.5
04-11-2021 07:00,04-11-2021 07:15,0.9,None,87.3,0.4,217.1
04-11-2021 07:15,04-11-2021 07:30,1,None,87.3,0.6,252.6
04-11-2021 07:30,04-11-2021 07:45,0.8,None,87.3,0.6,247.4
04-11-2021 07:45,04-11-2021 08:00,0.9,None,87.4,0.5,321.4
04-11-2021 08:00,04-11-2021 08:15,1,None,87.1,0.5,327.6
04-11-2021 08:15,04-11-2021 08:30,0.9,None,84.8,0.7,335.9
04-11-2021 08:30,04-11-2021 08:45,0.9,None,80.8,0.8,327.1
04-11-2021 08:45,04-11-2021 09:00,1,None,77.5,0.9,331.6
04-11-2021 09:00,04-11-2021 09:15,1,None,73.9,0.7,334
04-11-2021 09:15,04-11-2021 09:30,1.1,None,71,0.9,320.5
04-11-2021 09:30,04-11-2021 09:45,1.1,None,67,1,316.6
04-11-2021 09:45,04-11-2021 10:00,1.1,None,64.3,0.9,298.8
04-11-2021 10:00,04-11-2021 10:15,1,None,61.5,0.9,323.6
04-11-2021 10:15,04-11-2021 10:30,1,None,59.4,0.9,317.3
04-11-2021 10:30,04-11-2021 10:45,0.9,None,58,1,330.6
04-11-2021 10:45,04-11-2021 11:00,1,None,56,0.9,324.8
04-11-2021 11:00,04-11-2021 11:15,1,None,53.9,0.7,339.5
04-11-2021 11:15,04-11-2021 11:30,1.1,None,53.4,0.5,333.8
04-11-2021 11:30,04-11-2021 11:45,0.9,None,51.9,0.4,281.5
04-11-2021 11:45,04-11-2021 12:00,1,None,49.2,0.6,269
04-11-2021 12:00,04-11-2021 12:15,1,None,48.6,0.4,276.9
04-11-2021 12:15,04-11-2021 12:30,0.8,None,48.6,0.6,306.5
04-11-2021 12:30,04-11-2021 12:45,0.7,None,49.6,0.9,351
04-11-2021 12:45,04-11-2021 13:00,0.8,None,50.4,1,355.6
04-11-2021 13:00,04-11-2021 13:15,0.7,None,49.5,1.1,357.9
04-11-2021 13:15,04-11-2021 13:30,0.8,None,48.8,1.2,358.4
04-11-2021 13:30,04-11-2021 13:45,0.8,None,49.4,0.9,359.3
04-11-2021 13:45,04-11-2021 14:00,0.8,None,49.4,0.9,357.3
04-11-2021 14:00,04-11-2021 14:15,0.8,None,49.6,1.1,3.2
04-11-2021 14:15,04-11-2021 14:30,0.8,None,49.2,1,2.4
04-11-2021 14:30,04-11-2021 14:45,0.7,None,49.9,1,3.5
04-11-2021 14:45,04-11-2021 15:00,0.8,None,49.3,1,9.5
04-11-2021 15:00,04-11-2021 15:15,0.7,None,49.7,0.8,4.4
04-11-2021 15:15,04-11-2021 15:30,0.8,None,50,0.8,358.4
04-11-2021 15:30,04-11-2021 15:45,0.7,None,51,0.9,358.2
04-11-2021 15:45,04-11-2021 16:00,0.8,None,51,0.7,2.6
04-11-2021 16:00,04-11-2021 16:15,0.9,None,50.4,1.2,354.2
04-11-2021 16:15,04-11-2021 16:30,0.8,None,52.5,1.2,353.8
04-11-2021 16:30,04-11-2021 16:45,0.9,None,53.8,1,352.1
