10/10/2021T03:32:01Z,66,100,110,60.81,29.20,986.15 
10/10/2021T03:32:31Z,69,107,118,60.23,29.32,986.22 
10/10/2021T03:33:02Z,72,109,122,59.58,29.48,986.28 
10/10/2021T03:33:32Z,75,115,129,58.81,29.62,986.36 
10/10/2021T03:34:03Z,76,121,135,57.90,29.75,986.48 
10/10/2021T03:34:33Z,77,119,131,57.62,29.87,986.47 
10/10/2021T03:35:04Z,77,119,130,57.42,29.94,986.49 
10/10/2021T03:35:35Z,78,118,132,58.10,30.03,986.34 
10/10/2021T03:36:05Z,85,128,138,57.89,30.10,986.38 
10/10/2021T03:36:35Z,84,127,138,58.10,30.16,986.32 
10/10/2021T03:37:05Z,79,120,130,58.13,30.20,986.32 
10/10/2021T03:37:35Z,89,136,148,57.96,30.24,986.35 
10/10/2021T03:38:06Z,117,188,201,57.92,30.26,986.35 
10/10/2021T03:38:36Z,113,175,190,58.11,30.30,986.31 
10/10/2021T03:39:07Z,116,179,193,58.09,30.32,986.31 
10/10/2021T03:39:37Z,129,198,212,57.55,30.35,986.43 
10/10/2021T03:40:08Z,112,170,184,57.28,30.36,986.47 
10/10/2021T03:40:39Z,91,138,153,56.98,30.37,986.51 
10/10/2021T03:41:09Z,89,135,145,56.99,30.38,986.49 
10/10/2021T03:41:40Z,90,137,151,57.46,30.40,986.35 
10/10/2021T03:42:10Z,87,131,140,56.81,30.40,986.52 
10/10/2021T03:42:41Z,85,131,142,56.84,30.45,986.50 
10/10/2021T03:43:12Z,87,131,140,56.85,30.48,986.48 
10/10/2021T03:43:42Z,80,124,134,56.57,30.49,986.55 
10/10/2021T03:44:13Z,89,137,155,57.41,30.53,986.30 
10/10/2021T03:44:44Z,95,151,168,57.68,30.56,986.25 
10/10/2021T03:45:14Z,100,156,175,57.38,30.56,986.35 
10/10/2021T03:45:45Z,86,134,154,56.25,30.55,986.67 
10/10/2021T03:46:15Z,77,116,128,56.37,30.57,986.62 
10/10/2021T03:46:46Z,90,140,152,57.08,30.59,986.36 
10/10/2021T03:47:16Z,86,135,148,56.67,30.63,986.50 
10/10/2021T03:47:46Z,76,120,131,55.80,30.63,986.73 
10/10/2021T03:48:16Z,64,101,113,54.94,30.61,986.96 
10/10/2021T03:48:47Z,66,101,109,55.08,30.61,986.87 
10/10/2021T03:49:18Z,59,90,101,54.97,30.59,986.88 
10/10/2021T03:49:49Z,56,84,91,54.68,30.56,986.95 
10/10/2021T03:50:19Z,63,94,104,55.40,30.58,986.70 
10/10/2021T03:50:50Z,60,93,102,55.12,30.58,986.79 
10/10/2021T03:51:20Z,62,95,105,55.54,30.59,986.66 
10/10/2021T03:51:50Z,68,105,115,55.46,30.61,986.67 
10/10/2021T03:52:20Z,75,119,137,55.08,30.62,986.79 
10/10/2021T03:52:51Z,81,127,146,55.71,30.65,986.58 
10/10/2021T03:53:21Z,81,128,139,56.28,30.68,986.37 
10/10/2021T03:53:52Z,86,137,156,56.26,30.69,986.39 
10/10/2021T03:54:22Z,85,132,155,55.71,30.70,986.57 
10/10/2021T03:54:52Z,76,115,129,55.18,30.69,986.77 
10/10/2021T03:55:23Z,70,115,131,55.82,30.70,986.52 
10/10/2021T03:55:53Z,73,116,133,55.79,30.75,986.51 
10/10/2021T03:56:24Z,75,123,141,55.45,30.79,986.62 
10/10/2021T03:56:54Z,70,111,132,54.81,30.76,986.85 
10/10/2021T03:57:24Z,71,122,158,54.61,30.75,986.91 
10/10/2021T03:57:54Z,77,145,207,55.17,30.77,986.68 
10/10/2021T03:58:25Z,79,159,239,54.76,30.80,986.80 
10/10/2021T03:58:55Z,80,164,253,55.47,30.83,986.55 
10/10/2021T03:59:25Z,79,162,248,55.11,30.91,986.64 
10/10/2021T03:59:56Z,80,171,252,55.17,30.93,986.61 
10/10/2021T04:00:27Z,76,138,184,54.42,30.91,986.88 
10/10/2021T04:00:57Z,77,138,179,54.39,30.90,986.88 
10/10/2021T04:01:28Z,80,150,213,55.66,30.88,986.43 
10/10/2021T04:01:58Z,86,159,225,56.23,30.89,986.25 
10/10/2021T04:02:28Z,87,156,202,56.66,30.88,986.18 
10/10/2021T04:02:59Z,84,155,206,57.03,30.90,986.12 
10/10/2021T04:03:29Z,81,143,169,55.50,30.91,986.61 
10/10/2021T04:04:00Z,83,141,173,56.17,30.91,986.39 
10/10/2021T04:04:30Z,86,146,179,56.73,30.93,986.22 
10/10/2021T04:05:00Z,88,151,183,56.62,30.93,986.25 
10/10/2021T04:05:31Z,93,153,183,56.63,30.92,986.28 
10/10/2021T04:06:01Z,86,139,169,56.30,30.92,986.39 
10/10/2021T04:06:31Z,79,129,146,55.85,30.93,986.54 
10/10/2021T04:07:01Z,79,126,147,56.15,30.94,986.41 
10/10/2021T04:07:31Z,77,126,143,55.88,30.95,986.48 
10/10/2021T04:08:02Z,71,115,130,55.35,30.94,986.67 
10/10/2021T04:08:32Z,77,124,142,55.91,30.94,986.47 
10/10/2021T04:09:03Z,85,137,153,56.17,30.98,986.37 
10/10/2021T04:09:33Z,85,138,154,56.14,31.00,986.37 
10/10/2021T04:10:04Z,83,137,156,55.98,31.01,986.42 
10/10/2021T04:10:35Z,83,141,157,55.64,31.04,986.54 
10/10/2021T04:11:06Z,70,110,121,54.46,31.02,986.89 
10/10/2021T04:11:37Z,60,92,105,53.99,31.02,987.05 
10/10/2021T04:12:07Z,63,99,112,54.48,31.02,986.81 
10/10/2021T04:12:38Z,59,90,101,53.77,31.01,987.05 
10/10/2021T04:13:09Z,60,90,100,54.10,31.00,986.90 
10/10/2021T04:13:39Z,57,90,98,53.89,31.03,986.96 
10/10/2021T04:14:11Z,57,91,101,53.81,31.04,986.99 
10/10/2021T04:14:41Z,60,96,105,54.51,31.07,986.69 
10/10/2021T04:15:12Z,67,106,118,54.14,31.08,986.81 
10/10/2021T04:15:43Z,59,94,103,53.23,31.05,987.12 
10/10/2021T04:16:13Z,53,86,97,52.67,31.06,987.36 
10/10/2021T04:16:43Z,54,89,103,53.52,31.08,986.97 
10/10/2021T04:17:13Z,74,120,131,54.22,31.08,986.71 
10/10/2021T04:17:44Z,78,125,139,54.94,31.08,986.45 
10/10/2021T04:18:15Z,80,124,135,55.06,31.09,986.42 
10/10/2021T04:18:45Z,76,120,133,55.07,31.12,986.43 
10/10/2021T04:19:15Z,81,128,143,54.91,31.11,986.49 
