27/09/2021T04:41:40Z,102,169,188,72.68,29.60,985.19 
27/09/2021T04:42:09Z,128,217,241,72.34,29.78,985.19 
27/09/2021T04:42:39Z,143,248,279,71.95,29.96,985.18 
27/09/2021T04:43:09Z,126,216,234,71.02,30.09,985.17 
27/09/2021T04:43:40Z,80,131,140,69.44,30.21,985.16 
27/09/2021T04:44:11Z,71,114,123,69.22,30.30,985.14 
27/09/2021T04:44:41Z,71,114,121,69.67,30.38,985.15 
27/09/2021T04:45:11Z,72,115,124,69.25,30.42,985.17 
27/09/2021T04:45:42Z,77,123,135,69.41,30.47,985.16 
27/09/2021T04:46:12Z,101,166,178,68.48,30.50,985.14 
27/09/2021T04:46:42Z,80,131,139,68.59,30.54,985.15 
27/09/2021T04:47:13Z,61,94,100,67.97,30.53,985.13 
27/09/2021T04:47:43Z,86,138,149,68.45,30.51,985.14 
27/09/2021T04:48:14Z,75,120,128,68.57,30.54,985.14 
27/09/2021T04:48:44Z,75,121,134,68.73,30.57,985.13 
27/09/2021T04:49:14Z,85,136,143,69.26,30.58,985.13 
27/09/2021T04:49:45Z,92,149,162,69.61,30.59,985.13 
27/09/2021T04:50:15Z,87,140,155,69.57,30.60,985.13 
27/09/2021T04:50:46Z,98,154,165,69.63,30.61,985.13 
27/09/2021T04:51:17Z,98,153,162,69.80,30.62,985.13 
27/09/2021T04:51:48Z,106,163,174,69.92,30.65,985.11 
27/09/2021T04:52:19Z,165,273,303,70.15,30.69,985.09 
27/09/2021T04:52:49Z,140,226,245,70.25,30.71,985.09 
27/09/2021T04:53:20Z,130,208,222,70.66,30.71,985.07 
27/09/2021T04:53:50Z,137,224,245,70.63,30.74,985.07 
27/09/2021T04:54:21Z,124,198,213,70.45,30.74,985.07 
27/09/2021T04:54:52Z,98,156,171,70.21,30.72,985.06 
27/09/2021T04:55:22Z,107,174,187,70.31,30.73,985.06 
27/09/2021T04:55:53Z,127,207,218,70.56,30.75,985.06 
27/09/2021T04:56:23Z,111,176,189,69.41,30.76,985.07 
27/09/2021T04:56:53Z,78,122,128,67.35,30.78,985.05 
27/09/2021T04:57:24Z,90,145,157,67.77,30.78,985.03 
27/09/2021T04:57:55Z,86,137,146,67.34,30.78,985.02 
27/09/2021T04:58:25Z,87,140,151,67.83,30.78,985.01 
