06/10/2021T03:10:57Z,76,109,114,72.17,29.65,987.72 
06/10/2021T03:11:28Z,91,131,140,72.49,29.64,987.72 
06/10/2021T03:11:58Z,101,147,159,72.33,29.71,987.72 
06/10/2021T03:12:28Z,101,149,157,72.01,29.78,987.73 
06/10/2021T03:12:58Z,109,159,170,71.80,29.87,987.73 
06/10/2021T03:13:28Z,116,165,178,71.66,29.92,987.73 
06/10/2021T03:13:59Z,105,153,163,71.51,30.01,987.72 
06/10/2021T03:14:29Z,108,157,166,71.34,30.07,987.72 
06/10/2021T03:14:59Z,106,153,162,70.95,30.09,987.72 
06/10/2021T03:15:29Z,95,138,143,71.07,30.14,987.72 
06/10/2021T03:15:59Z,102,149,157,70.96,30.18,987.73 
06/10/2021T03:16:30Z,107,156,167,70.85,30.25,987.74 
06/10/2021T03:17:00Z,109,162,174,70.44,30.29,987.74 
06/10/2021T03:17:31Z,106,155,168,70.11,30.29,987.74 
06/10/2021T03:18:02Z,113,172,188,70.17,30.23,987.74 
06/10/2021T03:18:32Z,105,159,168,70.60,30.27,987.72 
06/10/2021T03:19:03Z,103,155,167,70.52,30.34,987.72 
06/10/2021T03:19:33Z,97,144,154,70.32,30.37,987.73 
06/10/2021T03:20:04Z,93,137,144,70.17,30.37,987.73 
06/10/2021T03:20:35Z,91,135,142,70.21,30.37,987.74 
06/10/2021T03:21:05Z,92,138,147,70.30,30.39,987.75 
06/10/2021T03:21:36Z,90,134,142,70.17,30.39,987.75 
06/10/2021T03:22:07Z,92,135,144,70.08,30.39,987.76 
06/10/2021T03:22:37Z,90,135,144,70.09,30.41,987.76 
06/10/2021T03:23:07Z,91,135,147,70.01,30.44,987.75 
06/10/2021T03:23:37Z,87,126,136,69.73,30.45,987.77 
06/10/2021T03:24:07Z,80,118,127,69.68,30.46,987.75 
06/10/2021T03:24:38Z,84,122,128,69.70,30.49,987.76 
06/10/2021T03:25:08Z,83,120,126,69.40,30.49,987.75 
06/10/2021T03:25:39Z,86,127,136,69.43,30.47,987.76 
06/10/2021T03:26:09Z,88,131,141,69.64,30.50,987.76 
06/10/2021T03:26:40Z,87,132,144,69.63,30.55,987.75 
06/10/2021T03:27:10Z,86,130,138,69.69,30.58,987.76 
06/10/2021T03:27:41Z,86,132,142,69.91,30.58,987.76 
06/10/2021T03:28:12Z,85,128,140,69.98,30.62,987.76 
06/10/2021T03:28:42Z,89,138,149,69.72,30.61,987.77 
06/10/2021T03:29:13Z,85,127,135,69.42,30.60,987.77 
06/10/2021T03:29:43Z,92,134,142,69.41,30.60,987.77 
06/10/2021T03:30:13Z,89,132,141,69.24,30.64,987.77 
06/10/2021T03:30:44Z,90,140,155,69.20,30.71,987.77 
06/10/2021T03:31:14Z,95,148,165,68.94,30.74,987.78 
06/10/2021T03:31:44Z,98,163,200,69.05,30.71,987.77 
06/10/2021T03:32:15Z,99,174,228,69.39,30.78,987.77 
06/10/2021T03:32:45Z,98,166,210,69.24,30.82,987.78 
06/10/2021T03:33:15Z,101,168,207,69.29,30.90,987.78 
06/10/2021T03:33:45Z,99,163,199,68.93,30.90,987.78 
06/10/2021T03:34:16Z,97,159,191,69.15,30.84,987.78 
06/10/2021T03:34:46Z,95,156,190,69.26,30.88,987.80 
06/10/2021T03:35:17Z,95,153,176,69.34,30.89,987.80 
06/10/2021T03:35:47Z,93,149,166,69.22,30.87,987.79 
06/10/2021T03:36:17Z,105,162,180,69.59,30.83,987.80 
06/10/2021T03:36:48Z,101,154,165,69.35,30.74,987.82 
06/10/2021T03:37:19Z,104,159,178,69.86,30.71,987.81 
06/10/2021T03:37:49Z,109,172,186,69.87,30.76,987.81 
06/10/2021T03:38:19Z,125,202,223,69.70,30.78,987.83 
06/10/2021T03:38:50Z,111,176,188,69.54,30.78,987.84 
06/10/2021T03:39:20Z,103,162,180,69.39,30.78,987.83 
06/10/2021T03:39:51Z,103,161,178,69.50,30.81,987.84 
06/10/2021T03:40:21Z,108,171,190,69.59,30.82,987.84 
06/10/2021T03:40:52Z,108,172,185,69.54,30.82,987.85 
06/10/2021T03:41:22Z,113,177,193,69.74,30.87,987.85 
06/10/2021T03:41:52Z,109,169,188,69.64,30.94,987.86 
06/10/2021T03:42:22Z,107,163,178,69.43,30.97,987.86 
06/10/2021T03:42:53Z,109,166,175,68.89,30.90,987.89 
06/10/2021T03:43:23Z,111,167,183,69.35,30.90,987.88 
06/10/2021T03:43:54Z,108,162,171,68.70,30.83,987.88 
06/10/2021T03:44:25Z,98,151,163,69.02,30.78,987.89 
06/10/2021T03:44:55Z,97,145,157,69.22,30.82,987.89 
06/10/2021T03:45:25Z,102,163,176,69.25,30.82,987.89 
06/10/2021T03:45:56Z,106,166,180,69.23,30.86,987.87 
06/10/2021T03:46:26Z,99,154,168,69.09,30.84,987.88 
06/10/2021T03:46:57Z,95,147,158,68.80,30.85,987.88 
06/10/2021T03:47:27Z,92,141,151,68.84,30.83,987.88 
06/10/2021T03:47:57Z,99,151,160,69.17,30.80,987.88 
06/10/2021T03:48:28Z,98,151,167,69.12,30.77,987.88 
06/10/2021T03:48:58Z,101,154,165,69.06,30.74,987.88 
06/10/2021T03:49:28Z,102,158,172,69.34,30.76,987.87 
06/10/2021T03:49:59Z,97,148,159,69.28,30.76,987.87 
06/10/2021T03:50:30Z,95,150,162,69.34,30.69,987.87 
06/10/2021T03:51:00Z,102,158,171,69.68,30.74,987.87 
06/10/2021T03:51:31Z,104,166,180,69.49,30.79,987.88 
06/10/2021T03:52:01Z,105,158,173,69.79,30.87,987.87 
06/10/2021T03:52:32Z,110,179,195,69.85,30.94,987.87 
06/10/2021T03:53:02Z,112,175,193,69.59,31.02,987.88 
06/10/2021T03:53:32Z,102,156,169,69.25,31.03,987.90 
06/10/2021T03:54:03Z,101,153,169,69.28,31.02,987.90 
06/10/2021T03:54:33Z,102,156,175,69.16,30.99,987.91 
06/10/2021T03:55:04Z,98,149,164,69.24,30.99,987.91 
06/10/2021T03:55:34Z,96,151,166,69.11,31.00,987.91 
06/10/2021T03:56:05Z,97,154,168,69.17,30.98,987.90 
06/10/2021T03:56:36Z,97,156,177,69.27,31.03,987.92 
06/10/2021T03:57:06Z,104,165,181,68.94,31.08,987.91 
06/10/2021T03:57:37Z,98,153,165,68.71,31.08,987.93 
06/10/2021T03:58:08Z,96,148,157,68.50,31.10,987.93 
06/10/2021T03:58:38Z,100,157,172,68.55,31.10,987.93 
06/10/2021T03:59:09Z,108,169,185,68.38,31.13,987.93 
06/10/2021T03:59:40Z,94,153,170,68.37,31.14,987.94 
06/10/2021T04:00:10Z,90,143,157,68.16,31.12,987.94 
06/10/2021T04:00:40Z,97,153,164,68.30,31.12,987.93 
06/10/2021T04:01:10Z,92,145,160,68.35,31.17,987.94 
06/10/2021T04:01:40Z,98,154,167,68.40,31.19,987.94 
06/10/2021T04:02:10Z,101,156,172,68.57,31.15,987.94 
06/10/2021T04:02:40Z,99,155,172,68.69,31.20,987.94 
06/10/2021T04:03:10Z,103,160,177,68.62,31.20,987.94 
06/10/2021T04:03:41Z,109,175,191,68.70,31.21,987.96 
06/10/2021T04:04:12Z,114,181,195,68.55,31.21,987.96 
06/10/2021T04:04:42Z,107,170,187,68.67,31.22,987.97 
06/10/2021T04:05:12Z,100,157,172,68.55,31.23,987.98 
06/10/2021T04:05:42Z,93,144,158,68.37,31.22,987.98 
06/10/2021T04:06:13Z,92,144,155,68.64,31.17,987.98 
06/10/2021T04:06:43Z,92,139,151,68.67,31.18,987.99 
06/10/2021T04:07:14Z,97,148,159,69.04,31.23,988.00 
06/10/2021T04:07:45Z,100,158,174,69.13,31.24,988.01 
06/10/2021T04:08:15Z,96,152,170,68.99,31.30,988.01 
06/10/2021T04:08:46Z,99,160,173,68.85,31.33,988.03 
06/10/2021T04:09:17Z,97,156,175,68.35,31.37,988.02 
06/10/2021T04:09:47Z,95,147,162,68.44,31.34,988.03 
06/10/2021T04:10:18Z,94,145,160,68.44,31.43,988.03 
06/10/2021T04:10:48Z,95,148,161,67.97,31.43,988.03 
06/10/2021T04:11:19Z,91,140,152,68.08,31.49,988.04 
06/10/2021T04:11:50Z,96,150,163,67.52,31.49,988.02 
06/10/2021T04:12:21Z,93,145,152,67.69,31.44,988.02 
